start	end	text
2120820	2125820	We seized the opportunity and just went and did it.
2125820	2128820	Oh, wow. Sorry, Mr Snake.
2128820	2131820	Snake starters followed by limpets and snails.
2131820	2134820	This is really going to lift the spirits on camp,
2134820	2136820	which is great.
2136820	2137820	Let's go home.
2138820	2140820	I wonder when on our jungle trekking days
2140820	2144820	how many things we went past without knowing.
2147820	2148820	Guys?
2148820	2149820	Yeah?
2149820	2150820	Guys?
2150820	2152820	Come back here really fucking slowly.
2152820	2153820	Where are you?
2153820	2155820	Shh!
2155820	2156820	Don't shout.
2156820	2157820	There, there, there, there, there.
2157820	2158820	There.
2158820	2159820	You see it?
2159820	2160820	Oh, yeah.
2160820	2161820	A pig.
2162820	2165820	Fucking hell.
2168820	2170820	Is it dead?
2170820	2171820	It's not dead.
2171820	2173820	It's just closed its eyes.
2173820	2174820	Here's the thing.
2174820	2176820	Do we jump it now?
2176820	2177820	Yep.
2177820	2179820	I don't know.
2179820	2181820	It seems like too much of a gift from the gods.
2181820	2182820	I'm not going to do it.
2182820	2184820	He's right here.
2184820	2186820	Basically, it's me.
2186820	2188820	I'm going to go for the head.
2188820	2190820	I'm going to go for the trunk.
2190820	2194820	Right now, I'm trying to get the noose around his neck.
2194820	2196820	They're going to come in straight out
2196820	2199820	and tie his face together.
2199820	2205820	If they need it, smack with a rock in front of them.
2205820	2207820	We can't always stay in.
2207820	2209820	We don't have the fucking game room.
2209820	2210820	We're strong.
2210820	2211820	We're big.
2211820	2212820	We're clean.
2212820	2213820	We're good.
2213820	2215820	I'm not going to think about it.
2215820	2216820	Yeah, of course.
2216820	2217820	Yeah.
2226820	2239820	We can't always stay in.
2239820	2241820	We don't have the fucking game room.
2241820	2243820	A hunting party led by Lauren
2243820	2245820	has stumbled across a sleeping pig
2245820	2247820	in the middle of the jungle.
2249820	2252820	It could offer salvation for Georgina,
2252820	2254820	who's desperately malnourished.
2254820	2255820	The law of the jungle
2255820	2257820	really is rooted in opportunity,
2257820	2259820	and you've got to take your chances when you can.
2259820	2262820	The women need to learn from passing decisions.
2262820	2264820	Just seize the moment.
2264820	2265820	The stakes are high.
2265820	2266820	If they fail,
2266820	2269820	the group are going to slide further into starvation.
2271820	2272820	Are we committed?
2272820	2273820	Yeah.
2273820	2274820	100%?
2274820	2275820	Yeah.
2275820	2276820	100%?
2276820	2277820	Yeah.
2277820	2278820	OK.
2278820	2279820	This time, they're prepared
2279820	2281820	and have sharp weapons for the kill.
2285820	2286820	OK.
2286820	2287820	Let's go.
2287820	2288820	Let's go.
2288820	2290820	Let's go.
2290820	2292820	Let's go.
2292820	2293820	Let's go.
2293820	2294820	Let's go.
2294820	2295820	All right.
2295820	2296820	OK.
2296820	2297820	All right.
2297820	2298820	All right.
2298820	2299820	All right.
2299820	2300820	OK.
2300820	2301820	Wait a minute.
2301820	2302820	I've got to get my hand to the door.
2302820	2303820	OK.
2303820	2304820	All right.
2304820	2305820	OK.
2305820	2306820	Wait.
2306820	2307820	Let's go.
2307820	2308820	Yeah.
2308820	2309820	What are we going to do?
2309820	2310820	Let's go.
2310820	2311820	We're going to take your chance.
2311820	2312820	OK.
2312820	2313820	Whatever.
2313820	2314820	All right.
2314820	2344220	Okay, everyone? Everyone okay?
2344220	2346900	Yeah, yeah, yeah. Good. You okay, Beth?
2346900	2348900	Yeah.
2348900	2351220	Okay, I'm just gonna put the knife to the side, out of the way.
2351220	2354220	And we'll just wait. We'll just wait.
2354220	2356220	Oh, gosh, that's horrible.
2356220	2358220	You're amazing, Laura.
2361220	2363220	It's amazing what that looks like.
2363220	2366220	It's fucked up.
2366220	2368220	I don't know why I'm laughing. It's nerves.
2368220	2370220	It's complete adrenaline.
2370220	2373220	Oh, wow.
2375220	2377220	Good work, team.
2377220	2379220	It's quite amazing, wasn't it, really?
2379220	2381220	I'll never forget this.
2381220	2383220	What a day.
2387220	2391220	That's the most intense thing
2391220	2397220	that has ever fucking happened to me in my entire life.
2397220	2400220	It was something that was almost caveman-like.
2400220	2403220	We just sort of behaved in this really uniform way
2403220	2406220	that I never thought that I had in me.
2406220	2408220	Whoa!
2410220	2413220	And now we're gonna eat every single morsel,
2413220	2417220	not let one ounce of that little piggy go to waste.
2417220	2419220	H, we caught the pig.
2419220	2421220	Are you kidding? No.
2421220	2423220	That's what that is over there.
2423220	2425220	Are you kidding? I'm not fucking kidding.
2425220	2428220	Oh, my God, mind blown. I don't know what to say.
2428220	2430220	Thank you. Thank you!
2430220	2432220	Oh, my God, I'm gonna have...
2432220	2434220	Oh!
2434220	2436220	I'm so excited!
2438220	2440220	Jeez, Louise!
2440220	2442220	Yep.
2442220	2444220	And, Harvey, we have a starter.
2444220	2448220	Oh, my God, I've just seen it in that bucket.
2448220	2450220	Starters and me.
2450220	2453220	Do you know what? You guys, you're just more of a woman
2453220	2455220	than I'll ever be, all of you.
2455220	2458220	Did you hear, George? Oh, my God, I can't believe it.
2458220	2460220	Shit.
2460220	2461220	And...
2461220	2463220	My adrenaline is, like, through the roof.
2463220	2465220	Does it really get quite in the trap?
2465220	2467220	No, I was fast asleep and jumped it. Never.
2467220	2469220	Oh, my God.
2469220	2473220	For 34-year-old Georgina, the pig means more than just dinner.
2475220	2477220	Bloody hell, it's massive.
2477220	2480220	I'm just so made up. We've got food.
2481220	2483220	Oh, crap, I'm so happy.
2485220	2489220	I can't tell you the feeling of absolute relief
2489220	2493220	that's just run through my entire body
2493220	2497220	at the thought of having some food.
2497220	2500220	Lauren and Beth obviously do an incredible job.
2500220	2502220	I just can't believe it.
2504220	2506220	I could not have done that two and a half, three weeks ago.
2506220	2509220	If you'd have put me on the island and I'd have seen that ball,
2509220	2512220	I would have done my absolute most to stay away from it.
2512220	2514220	But I'm hungry now,
2514220	2518220	and my mind is not the same mind.
2518220	2520220	As it was three weeks ago.
2522220	2525220	The fire's all toasting, ready for it.
2525220	2530220	Even the vegetarian in the group, Jamie, is relieved for Georgina.
2530220	2533220	I love it. It's brilliant.
2543220	2546220	They have big legs on that thing, aren't they?
2546220	2547220	Lots of big legs.
2547220	2550220	I'm going to be on the bottom of me tonight.
2551220	2555220	The women will now have to butcher, skin and carve their kill.
2555220	2557220	It's not pleasant.
2557220	2559220	Dead pig smells.
2559220	2562220	Inside, I'm like...
2562220	2564220	You're going to be sick.
2564220	2566220	I've got to do it to survive.
2566220	2567220	Oh, dear.
2567220	2569220	A little bit of shit came out.
2570220	2572220	I'm starving, are you?
2578220	2583220	The pig will provide the women with roughly 50,000 calories.
2583220	2586220	Some fat, if anyone wants some fat.
2590220	2593220	For the first time, they have more food
2593220	2595220	than they can possibly eat in one sitting.
2595220	2597220	How is it, George?
2597220	2599220	Warm.
2599220	2602220	We have not eaten like this for, like, over three weeks,
2602220	2605220	and, my God, it's been a long time coming.
2605220	2607220	Could you buy that in a restaurant?
2607220	2609220	That fresh, that's rib.
2609220	2612220	Let's literally get the meat in my mouth now
2612220	2614220	and don't take it away.
2614220	2616220	Mmm.
2616220	2620220	Harvey, I can see you eating that with your eyes closed.
2623220	2625220	Are you having an orgasm while you're eating it?
2625220	2628220	Do you know what? I've never experienced this in my life.
2628220	2630220	I feel like a savage.
2630220	2634220	I've had so little calories in me every day,
2634220	2639220	and this pig may be my salvation.
2639220	2641220	You're going to turn it round now.
2641220	2643220	This will help you.
2643220	2646220	I've been rescued by the pig hunters.
2646220	2649220	My mother would be appalled if she saw me eating like this.
2650220	2652220	Sorry, Mum.
2652220	2655220	The pork's providing the women with a valuable source
2655220	2658220	of protein, fat, vitamins, minerals,
2658220	2661220	but more importantly, it's giving them what I call
2661220	2663220	the golden window of opportunity.
2663220	2666220	The women have about three days to capitalise on that win.
2666220	2669220	This is their chance to improve their quality of life
2669220	2672220	and use that energy to regroup and hunt again.
2672220	2674220	Hello, Mr Snake.
2674220	2676220	Hello, Mr Snake.
2676220	2677220	Look at that.
2677220	2679220	Now for the second course.
2679220	2681220	How are you feeling, Hobbs? Do you want to do it?
2681220	2683220	I'm going to do it. Go for it.
2683220	2685220	And despite her screamishness,
2685220	2687220	Havilah has volunteered to skin the snake.
2687220	2689220	Oh, look at that.
2689220	2691220	It's his oesophagus.
2691220	2692220	What it is?
2692220	2696220	I love to stuff a turkey at Christmas,
2696220	2698220	and it means you've got to get in the skin.
2698220	2700220	Ready? Like a sock.
2700220	2702220	Come on. Ready? There we go.
2702220	2704220	Wow. So, yeah, go very slow.
2704220	2706220	Yeah, got it.
2706220	2708220	Amazing.
2708220	2711220	I've just skinned a boa constrictor.
2711220	2714220	I'd never do that in my real life.
2714220	2717220	Well done. Not many girls could do that, you know.
2717220	2719220	Yeah. Not many.
2719220	2721220	And if anybody judges any of the girls,
2721220	2723220	here, for what they've done today,
2723220	2725220	they can fuck off.
2727220	2730220	I've been able to help everyone today,
2730220	2733220	and I'm really proud of that.
2733220	2735220	An incredible day.
2735220	2737220	Emotionally draining.
2737220	2740220	But the end result is that we have food,
2740220	2744220	and we'll be able to keep going for that bit longer.
2744220	2747220	Next time on The Women's Island...
2747220	2749220	Oh, my God!
2749220	2751220	That is the biggest shocker I've ever seen.
2751220	2753220	People are not prioritising the water,
2753220	2755220	and it's pissing me off.
2755220	2757220	The group is completely on their arse.
2757220	2759220	Julie! Julie!
2759220	2761220	I'm so weak.
2762220	2764220	We're going to have to pull the plug on this,
2764220	2767220	and I've got to think about removing you all from the island.
2777220	2779220	Boy, I love your skill.
2779220	2780220	Fine, let's have some tea on that.
2780220	2782220	Let's have some food but only at the hotel.
2782220	2783220	Thank you.
2783220	2784220	Oh, my God.
2784220	2787220	This is insane, really Rosa.
2787220	2788220	All right, everybody.
2788220	2789220	There it is.
2789220	2790220	I like it.
2790220	2792220	You're on theου
2792220	2793220	I like it.
2793220	2794220	Oh, wow.
2794220	2795220	Oh, wow.
2795220	2796220	Seriously.
2796220	2797220	I'm so killing it.
2797220	2800220	Irene, I want to go to the pool to see if my pod is cleaned up.
2800220	2802220	Well, I think we should go.
2802220	2804220	We were playing a game
2804220	2805220	and the only thing we were able to do
2805220	2806220	was bring Universal Neoер.
