start	end	text
1861620	1862620	She's got the sense of direction.
1862620	1864620	I'm following her.
1864620	1868620	Abi, Fran and three others stay behind in their temporary camp
1868620	1870620	to keep the vital fire alight.
1870620	1872620	We will come back with a beach.
1872620	1873620	Please do.
1875620	1877620	Go on, move on.
1877620	1881620	Fee's plan is to cut right through the dense jungle interior
1881620	1883620	to the opposite side of the island.
1883620	1885620	This is not a decent route.
1885620	1887620	It's full of veins and everything.
1887620	1888620	We're in a jungle.
1888620	1889620	I know.
1889620	1891620	Splitting up your group is a high risk.
1892620	1896620	But if you do decide to send out an advance party...
1896620	1899620	Preparation, preparation, preparation.
1899620	1903620	It really is fundamental to good survival.
1903620	1906620	..and you've got to prepare for any eventuality.
1906620	1910620	One small mistake can quickly spiral out of control.
1910620	1914620	I've got our group water where we can keep hydrated.
1914620	1916620	With rations restricted,
1916620	1920620	they've only brought two litres with them in improvised bamboo cups.
1920620	1921620	In this heat,
1921620	1924620	that's likely to last less than an hour.
1924620	1926620	I love it. I actually think that's really tasty.
1926620	1927620	It is nice, isn't it?
1927620	1928620	I think the bamboo flavours it.
1931620	1933620	In the last nine or ten years,
1933620	1936620	I've been made redundant four times.
1936620	1940620	I went from being this high-flying career woman to nothing.
1940620	1944620	I don't think the children have anything about me
1944620	1946620	that they would talk to their friends about.
1946620	1948620	You know, Daddy designs roads for a living.
1948620	1950620	I don't think there's anything...
1951620	1953620	..that makes me amazing to them.
1953620	1955620	I have to finish it and have to do it
1955620	1957620	and make my children proud of me.
1957620	1958620	Fee? What?
1958620	1960620	What about that way? That's downhill.
1960620	1962620	And there's lots of sunlight, which means...
1962620	1965620	No, we've had lots of matches with lots of sunlight.
1965620	1967620	What we need to do is get up here.
1967620	1968620	Fuck!
1968620	1970620	George, I'm just going to forge ahead.
1970620	1972620	She's going through anything.
1972620	1975620	Doesn't matter what it is, Fee's going to go through it.
1975620	1976620	She's on her mission.
1979620	1980620	George.
1980620	1983620	George, I have no idea if this is going to work.
1983620	1986620	Who gives a fuck? At least we're trying.
1986620	1990620	Fee's expedition party are now deep in the island's jungle interior.
1990620	1991620	What?
1991620	1994620	I've ripped my trousers even more.
1994620	1996620	I couldn't get any more ripped.
1996620	1998620	Fluids are running dangerously low
1998620	2000620	and they still have no idea how far they are
2000620	2002620	from a beach or a water source.
2002620	2005620	They're just losing so much water.
2005620	2008620	In unrelenting 34-degree heat,
2008620	2011620	the group are now sweating a litre of water an hour.
2012620	2015620	The more we're sweating, the more we're losing, aren't we?
2015620	2017620	Is that us running out of water now?
2017620	2018620	Yep. Yeah.
2018620	2019620	Oh, dear.
2019620	2023620	We've run out of water, which is pretty stupid, actually, I think.
2023620	2025620	God, this is nuts.
2029620	2031620	Lost and adrift in the jungle interior,
2031620	2033620	the women have no idea what they're doing.
2033620	2036620	The women have no idea when they'll find their next drink.
2036620	2038620	It's hard work. It's just draining.
2038620	2041620	Yeah. It's like being in a spider's web.
2041620	2045620	Is there any way to get fucking through?
2046620	2047620	This is looking better.
2047620	2049620	Wow. Look at that.
2049620	2050620	Sky!
2051620	2053620	I can smell the sea.
2053620	2054620	Fuck!
2055620	2058620	If we get there, can we have a celebratory swim?
2058620	2060620	I'm not wearing any pants.
2060620	2062620	Do I just have to go for the full-on mask?
2062620	2063620	Yeah.
2063620	2064620	I don't want to.
2064620	2065620	Whoa!
2065620	2066620	I can feel it.
2066620	2067620	Yeah, it's here.
2067620	2068620	Whoa!
2068620	2070620	I can see a fucking palm tree.
2070620	2071620	Whoo!
2071620	2074620	Unless I'm delusional, that is the decking sea woman.
2074620	2075620	This is for us.
2075620	2077620	Guys, we found it!
2077620	2078620	Is there a beach?
2078620	2079620	Yes!
2079620	2080620	Oh, God.
2080620	2082620	Whoo!
2082620	2083620	Look at this.
2083620	2084620	Oh, my God.
2084620	2085620	I feel like I'm going to cry.
2085620	2087620	Oh, my God, it's being sunk!
2087620	2088620	Yes!
2088620	2089620	Whoo!
2089620	2090620	God, God!
2090620	2091620	Amazing.
2091620	2092620	Yes!
2092620	2093620	Whoo!
2093620	2094620	Whoo!
2094620	2095620	Oh, my God!
2095620	2096620	It's like a mountain.
2096620	2097620	Whoo!
2097620	2098620	Although, really?
2098620	2099620	Did you ever think we would make it?
2099620	2100620	I honestly didn't.
2100620	2101620	We did it!
2101620	2102620	I know I'm going to cry.
2102620	2103620	Come on.
2103620	2104620	Oh!
2104620	2105620	This is the most beautiful beach I've ever seen.
2105620	2120620	And you know, if it was the most disgusting beach, this would still be the most beautiful
2120620	2121620	achievement, because that in there is horrific.
2121620	2122620	We're going swimming now.
2122620	2125620	in that cool Pacific water.
2125620	2127620	WHISTLE BLOWS
2151620	2153620	With the discovery of the beach
2153620	2155620	comes a lifeline for the women.
2156620	2159620	Honestly, I feel so dehydrated.
2159620	2162620	Basically, my mouth was feeling like Gandhi's flip-flop.
2162620	2164620	No energy.
2166620	2168620	We can clean our teeth...
2169620	2171620	..and we can comb our hair.
2171620	2173620	And I found some flip-flops.
2176620	2179620	The expedition party have discovered a beach,
2179620	2182620	but they're yet to find a permanent water source.
2182620	2184620	It looks like it might rain.
2184620	2185620	So, we're going to...
2185620	2188620	We might actually be showered all night tonight.
2189620	2190620	Shit.
2192620	2194620	Going down dark, we have no water.
2194620	2196620	We have no fire.
2196620	2198620	The sand flies everywhere.
2198620	2201620	So, you know, there is potential for it to be amazing,
2201620	2203620	but right now I'm just thinking,
2203620	2206620	oh, my God, how are we going to get through the night?
2208620	2212620	With night drawing in, the women have no choice but to sleep here
2212620	2214620	and return to collect the others in the morning.
2215620	2217620	I can actually smell myself.
2217620	2218620	Yeah.
2218620	2219620	I completely hum.
2219620	2220620	Yeah.
2220620	2221620	My armpits smell.
2221620	2222620	The worst thing is our feet.
2222620	2223620	Yeah.
2224620	2225620	With no shelter,
2225620	2228620	the group will have to take their chances with the elements.
2228620	2230620	And the frustrating thing for me is,
2230620	2232620	we all bloody knew to go be prepared.
2234620	2236620	Oh, my God.
2236620	2239620	3am and the heavens have opened.
2239620	2242620	Shivering, freezing cold.
2242620	2243620	I don't like this.
2243620	2244620	The women's expedition party
2244620	2246620	discovered a beach to base their camp,
2246620	2249620	but haven't yet found the key to their survival,
2249620	2251620	a sustainable water source.
2251620	2254620	We had a dunder about, well,
2254620	2256620	all the palm ponds that we found for our bed.
2256620	2260620	They're soaked through, stranded and dehydrated.
2260620	2263620	What the good thing is about getting this wet
2263620	2265620	is that we can wring out our shirts and suck them,
2265620	2267620	and I'm really not joking.
2268620	2271620	At the minute, we are barely coping with the situation
2271620	2272620	in which we find ourselves.
2272620	2273620	Barely.
2273620	2274620	Barely.
2274620	2278620	I mean, hardly, actually.
2278620	2279620	Barely.
2280620	2281620	Because we didn't prepare properly.
2281620	2282620	No.
2282620	2284620	That is the bottom line.
2284620	2286620	And now we're sitting in the fucking rain again.
2286620	2288620	Incredible.
2288620	2289620	In the height of storm season,
2289620	2290620	the weather can literally change
2290620	2291620	in the blink of an eye.
2291620	2294620	You know, one minute you're going to have scorching sunshine,
2294620	2296620	the next, thunder, lightning, torrential rain.
2296620	2298620	And in these sort of extreme conditions,
2298620	2300620	even the thickest jungle canopy
2300620	2302620	is going to give you precious little protection.
2303620	2311380	7am. It's day four on the island.
2311740	2314620	At their temporary camp, the night of torrential rain
2314620	2318680	has also had a disastrous consequence for the five women left behind.
2318680	2322940	The fire went out last night because of the weather.
2323660	2326780	All the kind of wood and everything we need was wet,
2327120	2331600	so when we put it on the fire, it just made the fire die.
2332220	2333340	It's just gone out.
2333340	2335120	The situation is critical.
2335780	2338440	Without fire, the group have lost their only means
2338440	2340600	of purifying the water from the muddy puddle.
2341300	2344720	They're now down to capturing rainwater in Beth's poncho.
2346440	2348340	This is what we're resorting to now.
2350600	2351540	Roof water.
2354640	2356420	On the other side of the island,
2356720	2359280	the expedition party is also having to rely
2359280	2361240	on an alternative source of hydration.
2361240	2368540	I think all of these coconuts are making my bowels move a little bit.
2370160	2375380	So I'm going to have to go and look for somewhere to try and do a poo.
2375740	2377160	I may as well just do this.
2377160	2378880	I'm going to have to put that on.
2381620	2384040	Because I've got no fucking place.
2387440	2391100	The women set off along the beach, scouring the area,
2391240	2393240	looking for a sustainable water source.
2393700	2395240	We saw all those riverbeds,
2395240	2397940	and I reckon this is where one of them obviously comes out,
2397940	2400080	because we've got this massive drainage point
2400080	2401340	of all this fresh water.
2402960	2403880	Hang on.
2403880	2406860	Are my eyes deceiving me, or is that a huge water source?
2410000	2412500	It's slightly muddy, but it's not salty.
2413200	2414420	Yay!
2414420	2415820	We found water!
2415820	2419740	We just need to find a container now to boil it in, and fire.
2419740	2424240	The discovery of the water source means the women can use this beach
2424240	2425740	as their permanent base.
2425740	2427240	All right, let's get going.
2427240	2430540	But before they make a camp, they face a daunting trek
2430540	2432740	through the jungle to collect the others.
2432740	2434240	Have we got any water again now?
2434240	2435240	No, we've got nothing.
2435240	2436240	Have we not got any water?
2436240	2437240	Nothing. We've got nothing.
2437240	2439740	So we're going on this trek knowing that we're going to get
2439740	2443240	absolutely fucked and dehydrated.
2443240	2445740	Now, honestly, I have no idea if this is right,
2445740	2448040	but we've made a plan, so we've got to stick to it.
2448040	2449240	Navigating under...
2449240	2452240	thick jungle canopy is always going to be difficult.
2452240	2455240	It's going to be unpredictable, you don't get reference points,
2455240	2457240	you haven't got the sun to guide you,
2457240	2460240	and embarking on a journey like that in 30-degree heat
2460240	2463240	with no water, really, you're on borrowed time.
2465740	2467240	You need to do it like you mean it.
2467240	2468240	Shall we show you?
2469240	2470240	Brilliant.
2471240	2473240	The women are marking their path
2473240	2476240	to help find their way back to the beach on their return.
2476740	2478240	Found a period tree.
2479240	2481240	It's on its monthly right now.
2481240	2484240	Let's go this way. It looks like there's a bit of a path.
2484240	2486240	I think we should be going more that way.
2486240	2487240	Which way? No way.
2487240	2488240	No!
2488240	2489240	That's going back on ourselves.
2489240	2493240	Exactly. We've just got to keep going this way, I'm afraid.
2493240	2495240	This is actually the opposite direction.
2495240	2497240	We're going back towards the beach.
2497240	2499240	What the fuck is this?
2500240	2503240	The expedition party are deep in the jungle interior
2503240	2506240	and have mistakenly headed north in the wrong direction
2506240	2508240	from their temporary camp,
2508240	2511240	now completely lost, they're doubling back on themselves.
2513240	2516240	You know, you have to ask yourself the reason they haven't come.
2516240	2518240	Do you think they're not coming?
2518240	2519240	Well...
2520240	2522240	They've got to come back.
2523240	2526240	Abi and the others have been unable to relight their fire
2526240	2528240	and have run out of drinking water.
2528240	2531240	They are now desperate for the other women to return.
2532240	2534240	I'm really fed up.
2534240	2538240	Thursday, Friday, Saturday, Sunday, four days, 100 metres from home,
2538240	2541240	100 metres from being dropped off. It's crazy.
2541240	2544240	Which way do you think our current base is?
2544240	2546240	Well, I think...
2547240	2548240	..it...
2548240	2550240	Oh, fuck.
2550240	2552240	I'm so confused, I don't know.
2553240	2558240	The expedition party remain lost and dangerously dehydrated.
2564240	2566240	What just happened there?
2566240	2569240	I was just calling so that hopefully the base camp
2569240	2572240	will be able to hear the hello and make a sound back.
2572240	2575240	Hello!
2576240	2577240	Listen.
2577240	2579240	Hang on. Shush! Shush!
2579240	2581240	Blow again. It was a one-whistle response.
2581240	2583240	Hello!
2584240	2585240	Yeah, that way.
2585240	2586240	They definitely whistled.
2586240	2589240	I wouldn't be surprised if they couldn't find the whistle at the other camp
2589240	2591240	and that's why they didn't reply.
2591240	2594240	Hello!
2597240	2598240	Fuck!
2598240	2600240	That's the first bird.
2600240	2601240	It's a minor bird.
2601240	2602240	So is this fucking birds?
2602240	2603240	I think it's birds, yeah.
2603240	2604240	Fucking birds!
2604240	2606240	We got a bit prematurely excited.
2606240	2608240	Right, where the fuck do we go now?
2609240	2612240	Moving through jungle, you get wall after wall of dense undergrowth
2612240	2614240	and what happens when everything looks the same,
2614240	2616240	it's so easy to lose your bearings
2616240	2619240	and then you get that rising sense of panic.
2619240	2624240	That big tree there, it's got all my slash marks in it from the way we came.
2626240	2629240	I think you're getting really confused with the directions
2629240	2633240	because if you go up that hill, that's where we just came from,
2633240	2635240	except we came up from a beach there.
2635240	2636240	We did not come from there, Fi,
2636240	2639240	because I've been marking trees all along that route there.
2639240	2642240	No, there's a much clearer way of saying it.
2642240	2643240	The ocean...
2643240	2645240	What I would say, Fi, at the moment, is that your way of saying it
2645240	2647240	is that I'm right and everybody else is wrong.
2647240	2649240	You're the one who's confident to say,
2649240	2650240	I've got a great sense of direction,
2650240	2653240	but you're not taking anything from anybody else.
2653240	2655240	There's another slash mark here.
2655240	2657240	Oh, no.
2659240	2661240	We have nothing to drink.
2661240	2663240	We don't know where we are.
2663240	2664240	Let's do my din.
2664240	2667240	I can't remember the time I felt this thirsty.
2667240	2670240	How critical do you think our situation is now?
2670240	2672240	I'm absolutely crapping my pants now.
2672240	2674240	All I care about is water.
2674240	2677240	That is all I care about, water.
2677240	2680240	It's more than 24 hours since the expedition party
2680240	2682240	left their temporary camp
2682240	2684240	and are now further away than ever.
2685240	2689240	Back at base, the situation is critical, too.
2689240	2691240	Well, they're not coming for us today, are they?
2691240	2693240	Happy fucking Mondays.
2693240	2696240	The women left behind are struggling to find dry wood
2696240	2698240	to relight the fire, and without this,
2698240	2701240	they can't purify the remaining water in the puddle,
2701240	2703240	and they've barely eaten for four days.
2703240	2705240	Do you think we should start a fire?
2705240	2706240	Yes.
2706240	2709240	Do you want to start clearing all that shite off the fire, Gran?
2709240	2711240	I can't. My heart's beating like mad.
2711240	2713240	So is everybody's, Gran.
2713240	2714240	We're all in the same boat.
2714240	2715240	Fucking hell.
2715240	2716240	Let's not be bitchy, please.
2716240	2718240	People can manage and people can't,
2718240	2721240	and we'll have our ups and downs, but let's not bitch.
2721240	2722240	I'm sorry.
2722240	2724240	No, come and sit here. Deep breaths and don't talk.
2724240	2725240	Just come and sit here.
2725240	2727240	Come and sit on the comfy chair.
2727240	2728240	And sit there.
2734240	2736240	Don't let anyone fuck you off.
2736240	2738240	Breathe in slowly, please.
2738240	2740240	I've got a problem with her crying.
2740240	2742240	I've got a problem with her sitting on her arse
2742240	2744240	saying she doesn't feel well enough.
2744240	2745240	Stop doing anything.
2745240	2747240	All our hearts are beating fast.
2747240	2750240	Julie, you just order me about all the time.
2750240	2751240	I can't show you what I do.
2751240	2752240	Oh, my God.
2752240	2753240	No, that's not true.
2753240	2754240	That's absolutely not true.
2754240	2756240	Oh, my God, I was trapped the first day.
2756240	2758240	We're in day four now.
2758240	2760240	She needs a fucking rest.
2760240	2762240	And that is it.
2764240	2765240	Thank you.
2765240	2770240	Just remember to how you felt when you felt shit, OK?
2770240	2772240	And leave it there.
2772240	2774240	Tension in the camera really hurts.
2774240	2776240	OK.
2776240	2778240	Oh, my gosh.
2778240	2781240	It's just so hard.
2781240	2784240	And I'm not going to leave this, so I've got this bit.
2784240	2786240	I don't know how many days.
2789240	2790240	Next time on the island...
2790240	2792240	I think that was genuinely shitty,
2792240	2794240	walking away and letting the rest of us die in a big way.
2794240	2795240	We need to find food.
2795240	2797240	That's the big issue on the camp.
2797240	2798240	Whoo!
2798240	2799240	Yeah!
2799240	2801240	Get it, get it, get it, get it.
2801240	2802240	Fantastic.
2802240	2806240	This island either wants to decompose you from the outside in...
2806240	2807240	Argh!
2807240	2809240	We nearly got killed, actually.
2809240	2810240	..or eat you alive.
2810240	2813240	Everything around us is trying to kill us.
2813240	2814240	Argh!
2814240	2815240	Yeah, it's a scorpion.
2815240	2817240	I'm dropping like flies. We've not even started yet.
2817240	2819240	MUSIC PLAYS
2832240	2838240	MUSIC CONTINUES
