start	end	text
1815940	1818220	You are a true team man, aren't you?
1818300	1822300	It's really made me realise just how careful we need to be
1822380	1826300	and how careful I need to be and about how vulnerable I am.
1826380	1827500	Despite feeling as though
1827580	1830900	as a young guy that actually you are invincible,
1830980	1834500	out here, it's just not the case at all.
1834580	1835620	You all right?
1835700	1836700	You look fresh, near a death experience.
1836780	1837620	Yeah.
1837700	1838820	Mark, you look shaken, man.
1838900	1839860	I am shaken.
1839940	1841060	Have a drink.
1841140	1842580	We did get some fish, though, right?
1842660	1844060	Seriously?
1844140	1845900	That's what you take from that?
1847340	1849260	Tell you what, this is one hell of an adventure, isn't it?
1849340	1852580	It's turned out to be a real men and mice game, this.
1855620	1857420	Good night, everybody. I'm sorry I'm not being rude.
1857620	1859580	Get some rest, mate.
1859660	1863500	51-year-old Andy hasn't slept well since arriving on the island.
1863580	1865820	I'm absolutely exhausted.
1865900	1868980	Concerned he'll leave if he doesn't get some quality rest,
1869060	1872020	the group are hoping his new bed is the answer.
1872100	1876580	Andy's got the skill set that we absolutely desperately need on the island.
1876660	1881020	He's a builder by trade, so he could shortcut so many of our processes.
1881100	1883500	So, you know, I want him to stay.
1883580	1887340	He didn't... I'm sure he didn't come on the island to fail.
1887540	1891700	So, if you have a decent night's kip, then you're not going to leave us?
1891780	1892860	That was the deal, wasn't it?
1892940	1895220	If I have a decent night's kip.
1895300	1896300	All right, then.
1902980	1906220	5am. All of the men are sound asleep.
1907660	1908780	Except for one.
1911140	1912740	I'm feeling dreadful.
1912820	1915740	I've got an ear infection. I'm shaking.
1915820	1917420	I know I'm shut down. You know what I mean?
1917540	1920300	So, I'm not happy.
1920380	1922580	I'm not happy about it, right?
1925140	1927300	Andy woke up this morning, first thing he said to me, he said,
1927380	1929100	''Oh, I'm off.''
1929180	1931060	He's crying out loud.
1931140	1932620	Paul and Joe have just gone.
1932700	1935940	That Paul's just gone because of you, Andy.
1936020	1938140	If you thought you were going to go, why didn't you...?
1939820	1943300	I just found out that we're losing Andy and our final builder.
1943380	1945820	It's almost panic stations.
1945900	1947460	Are you suggesting we're not leaving?
1947580	1948860	Are you fucking bollocks?
1948940	1949940	Right, I'm walking away.
1950020	1952580	I'll hug you to a tree before you fucking go.
1952660	1954940	Andy's threatening to leave us all very well,
1955020	1957420	but I'll be patient.
1957500	1960420	Part of me just wishes, if he's going to go, he should just fuck off, really.
1967180	1970980	I'd like to say I want the boat here now, over and out. Bye.
1972060	1974780	Just a day after deciding he would stay,
1974860	1977300	Andy uses the emergency satellite phone
1977300	1979020	to request an evacuation.
1980460	1983900	Andy Pandy is leaving today.
1983980	1986700	Something that I kind of predicted, really.
1988340	1991060	I think Paul was just an excuse.
1991140	1993940	So, really, it was a shame that Paul had to go
1994020	1996620	because Andy was always going to go in the end.
1996700	1997940	Take care.
1998020	2000420	I can't give myself or you guys any more. I'm sorry.
2001980	2003180	What can you do, you know?
2003260	2005940	We're down to 11 people after not even a week.
2007300	2009260	It's just embarrassing.
2013820	2015780	When people leave a survival group,
2015860	2019860	the remaining members can often feel this sense of desertion,
2019940	2023180	betrayal, maybe even a little bit of jealousy.
2023260	2025980	I mean, who wouldn't want to leave what, for many of them,
2026060	2028140	really is a living hell?
2028220	2030740	But ultimately, losing a negative influence
2030820	2032980	will be a good thing for the long term of the group.
2037300	2038980	I've been pretty tired today.
2040100	2041860	Really could do with some food.
2042820	2045460	Eight days in, with barely a thing to eat,
2045540	2047980	and delayed by Andy's departure...
2048060	2050060	Fucking little fish.
2050140	2052500	..the men resume their daily search for food.
2053660	2056540	I don't know why people choose to do this in their free time.
2056620	2057700	Fish? Yeah.
2057780	2058780	I don't do a lot of it.
2058860	2061340	Father-in-law lives it, absolutely fucking lives it.
2061420	2062340	He's a dick.
2064820	2066900	Every day is a white day...
2068300	2070060	..while the others hunt.
2070140	2073340	29-year-old Barney has volunteered for fire duty.
2073420	2077020	I'm happy, actually, because I'll do it back at base.
2078700	2081820	The grouper, worried that his near-death experience yesterday
2081900	2083820	has knocked his confidence.
2083900	2086140	He literally got swept off the rocks.
2086220	2087780	He's got bumps and scrapes,
2087860	2091780	and if it wasn't for Barney saving Ross's life,
2091860	2093540	things would have been really serious.
2093620	2097060	I think it's just a reminder of what this place is like.
2097060	2102180	It just feels like everything around us is genuinely trying to kill us.
2102260	2105300	He's such a nice guy, so easy to relate to,
2105380	2107020	but I just felt a little bit sorry for him today,
2107100	2108620	so I'm going to keep my eye on Barney.
2115420	2118100	I think he was crying now, just before you got the camera.
2118180	2119580	He is finding it really tough.
2122140	2125980	He is seriously lethargic, looks seriously homesick,
2126060	2126940	and he's a grouch.
2126940	2128620	He needs to get himself back on his feet.
2128700	2130620	Having already lost three men,
2130700	2134940	cameraman Ross is worried the group could soon be in danger of losing another
2135020	2137620	and persuades Barney to join him on a fishing trip
2137700	2139620	in an attempt to lift his spirits.
2141100	2144900	I thought you looked really low and that you weren't enjoying yourself
2144980	2147020	and just looked like you wanted to get out of here.
2147100	2148380	I was a bit worried that you might go,
2148460	2150380	fuck it, and leave, you know?
2150460	2152500	I think everyone's having their low days too, right?
2154500	2156940	After any sort of frightening near-death experience,
2157020	2161780	it's very normal to become withdrawn and a little bit introverted,
2161860	2164780	and people tend to then do everything they can
2164860	2167660	to avoid having to face that same fear.
2167740	2171500	But trying to survive on a desert island, the men don't have that luxury.
2171580	2174500	They need to conquer their fear, otherwise it will conquer them.
2176700	2179500	I'm finding it difficult now, actually.
2179580	2182180	I feel like I've had enough of being here.
2183420	2186060	And every time I think about my family, I find it more difficult.
2187020	2192820	And I realise that this week is the week that I'm meant to be at Centre Parcs.
2202220	2204220	But I just wanted to kind of apologise.
2211620	2213420	There's a little blue fish down here.
2213500	2214700	So have you got a spear?
2214780	2215780	Yeah.
2215860	2216900	That makes a fish.
2217020	2219140	He's a fucking good fish, I know that.
2219220	2221220	Bastard.
2221300	2225180	In their first week on the island, the men have barely eaten.
2225260	2227260	That spear's not worth donkey poo.
2227340	2228340	Fucking rubbish.
2229540	2233820	All of their attempts to find a decent meal have ended in failure.
2233900	2236900	No luck today, but that's why it's called fishing and not catching.
2238100	2243260	Today's lunch for 11 famished men is slim pickings from the jungle floor.
2243340	2246180	Guys, this is exciting.
2246260	2247260	Scorby?
2247340	2249020	It's got a few ants on it at the moment,
2249100	2250700	because we killed it about half an hour ago.
2252860	2254660	But who's up for a leet?
2254740	2256060	Yes, please.
2256140	2257140	Fuck it, I'll eat it.
2257220	2258380	Heaven in your mouth.
2258460	2259460	Burn the ants off.
2260780	2263220	Da-da-da!
2263300	2264300	Where's the game?
2264380	2265980	Why haven't you given it to him, then?
2266060	2267100	Why can't I have any?
2267180	2269260	Oh, because you're too northern.
2269340	2270860	I'm too northern?
2270940	2273500	I'm feeling victimised because I'm the northern one.
2273580	2275300	That's it, you can all kiss my arse.
2276180	2278940	You're a brave man, Dan.
2279020	2280140	What's it like?
2280220	2281220	It's pretty gross.
2281300	2282300	Is it?
2282380	2283380	It's like eating crispy poo.
2283460	2284460	Is it?
2284540	2285540	Yeah.
2285620	2287060	I'm glad it was you, then.
2287140	2290940	In a survival situation, every mouthful counts.
2291020	2292500	Tell you what, it's better than limp it.
2292580	2293980	Is it?
2294060	2296540	But one scorpion between 11 grown men
2296620	2299340	is nowhere near enough to save them from starvation.
2301180	2302860	It's hard to concentrate.
2302940	2305300	I'm noticing that energy is so low.
2305380	2306140	I'm so bloody hungry.
2306180	2307140	I'm going to burn out.
2308580	2310220	Man, this place wears you down.
2312340	2313340	It really does.
2314540	2316660	I just tried standing up,
2316740	2320740	and then started sort of got the standard head brushes,
2320820	2324220	and then really just, I was just sort of rocking backwards and forwards.
2324300	2328180	I don't know, only for a few seconds, but enough to put me on my arse.
2328260	2331700	It's getting to the point now, if we don't eat properly in the next few days,
2331780	2334060	we're going to drop like flies.
2334140	2336140	Despite their rapid physical decline,
2336220	2339220	their men have no choice but to keep on hunting.
2339300	2341860	It's quite a daunting thing, really, isn't it?
2341940	2344380	The idea that we might come across Heyman today.
2344460	2347980	37-year-old Sam has persuaded Barney to join him
2348060	2351260	in a bid to keep him busy after his accident.
2351340	2354740	I can't convey how tough this whole thing has been, actually.
2354820	2356660	Far, far tougher than I thought.
2356740	2358940	I'm really, really struggling to...
2361020	2365540	..to stay focused and to keep up with the rest of the team.
2365620	2367940	There's a berry on this tree. Here, look.
2368020	2370180	Doesn't look edible, does it?
2370260	2373300	Shit the dog! Shit the dog!
2373380	2375900	Look at that. A big, big lizard under here.
2377580	2379500	It's an iguana. I can see it's a big one.
2383140	2384140	Yes, keep going.
2385540	2387500	Yes, there you go. Good.
2387580	2390820	OK, you see him there? I'm going to flick him out.
2390900	2393460	OK, here he comes. Here he comes. Here he comes.
2393540	2395420	Here he comes. Here he comes. OK, watch that tail.
2395540	2397940	OK, you've got him. You've got him. You've got his tail.
2398020	2400460	Pull him, pull him, pull him, pull him, pull him, pull him.
2400540	2402140	Pull him, pull him, pull him.
2402220	2404220	You absolute... Stop!
2404300	2405620	Stop!
2405700	2407740	Oh, my gosh. Hang on, hang on, hang on.
2407820	2409620	Let's talk about this, because, actually,
2409700	2411940	we could use our meat alive, could we not?
2412020	2415500	Oh, my gosh. Well done, mate. Well done.
2415580	2417180	Oh-hoo-hoo!
2417260	2418500	Oi!
2418580	2420500	Whoo!
2420580	2422500	Get in!
2422580	2423700	Yeah!
2423780	2424660	Yeah!
2425540	2426780	Hooray!
2426860	2427860	Whoo-ya!
2427940	2429340	Hooray-ho-ho-ho!
2429420	2430740	It's an iguana!
2430820	2431820	Oh!
2431900	2432900	Get in, Barney.
2434300	2435300	Get in.
2435380	2437140	Look at the size of that one.
2437220	2438660	Wow, Barney, that's half a leg.
2438740	2440140	Now he's a cock-a-banny, lad.
2440220	2441420	That's dinner and supper.
2441500	2442660	Well done, fella.
2442740	2444580	Nice little Barney.
2444660	2447740	He's a beautiful creature, actually, absolutely beautiful.
2447820	2449340	Look, he's like a little dinosaur.
2449420	2451460	Guys, this is my little contribution to today.
2451540	2452460	Wow.
2452540	2453780	It's an amazing feeling.
2453860	2455500	You really feel you've done your bit
2455580	2456580	for the team.
2456660	2459700	It's like when you give a really good Christmas present,
2459780	2461340	you just really want to give it.
2464060	2466300	I was thinking, guys, about killing that iguana.
2466380	2467380	Yeah.
2467460	2469540	I think that's probably a bit of a personal thing I need to get over.
2469620	2471380	I'm not killing something. Hang on a minute.
2471460	2473900	Why is that such a bad thing, that you do want to kill something?
2473980	2477180	Because the reality of it is that we all eat meat that's killed at some point,
2477260	2480460	and we're so far detached, aren't we, as we all know,
2480540	2483660	from the slaughtering process, that actually, for me,
2483740	2484940	maybe that's a challenge that I need to face.
2484980	2489940	If you kill it, will you have repercussions, sleepless nights,
2490020	2491020	in everyone?
2491100	2492220	Nobody!
2492300	2493900	I don't give a...
2493980	2495660	Blood, gush, stinking.
2495740	2497180	Let's put this in perspective. That bothers you?
2497260	2500620	I've been a paramedic for four years and seen some fantastic things, but...
2500700	2502460	I think I'd like to test myself.
2502540	2504460	Do it. Do it if you want to do it.
2504540	2506580	Don't do an Ozzy Osbourne and bite its head off, though.
2512980	2514060	Barney, how are you feeling?
2514940	2517900	It suddenly feels much more real
2517980	2521060	when you're having to sit here like the executioner, you know?
2525860	2527900	I condemn you and Juana to death.
2527980	2529500	It goes right over, doesn't it?
2529580	2530580	Like this.
2535220	2536460	Let's do it. I'll go and get him.
2537460	2538620	Bring him down here, yeah?
2540420	2541420	Woof.
2541500	2542860	All right, you got him. You got him.
2542940	2544060	Got him, got him, got him.
2544140	2544780	Yeah.
2544940	2546420	All right, Barney.
2546500	2549020	Yeah, so if you're able to hold his head down, actually...
2553140	2554060	Spot on.
2554140	2555660	...the food you're about to provide.
2561340	2562260	Great effort, Barney.
2562340	2563340	Well done, Barney.
2565020	2565820	You all right, mate?
2565900	2566900	Yeah.
2566980	2568460	Fucking hell.
2568540	2571140	A couple of my really close friends have got iguanas,
2571220	2573380	and I really don't know how they'll view this.
2573460	2574260	I don't think you...
2574940	2577180	I understand that this is completely a survival situation,
2577260	2578220	and I have...
2578300	2580140	Their pets are not in danger.
2580220	2583140	They can leave me in the lounge without them.
2585700	2586940	It's a very mix of emotions,
2587020	2588140	because you really have provided,
2588220	2591020	and everyone's got some food tonight, including myself.
2591100	2592500	Hopefully, it gives you a more...
2592580	2593980	a greater respect for the animal
2594060	2596220	than if I would just sit round tonight
2596300	2598220	having somebody else killed it.
2598300	2600340	I'm going to enjoy that meal more than anyone tonight.
2602580	2604740	I've seen it myself so often, you know,
2604740	2606860	it's a very quiet, humble individual
2606940	2609460	who the group maybe initially discount,
2609540	2611940	but suddenly they can become the man of the hour,
2612020	2613980	just in one heroic moment.
2614060	2617740	And these brave people earn respect through their deeds.
2617820	2620220	They don't earn it through, you know, bluster.
2620300	2622860	And really, that's what British courage is.
2629740	2631340	After a week on the island,
2631420	2634100	the men can finally sit down to a decent meal.
2634740	2636220	It's like proper food.
2636300	2638260	Isn't that just an incredible sight?
2638340	2640420	Yeah, anything caramelised on the outside would be beautiful.
2640500	2641900	This is going to be like...
2643100	2645140	Is he eating his own neck?
2645220	2646140	Yeah.
2646220	2648460	That's just sick, Barney.
2648540	2651020	They do say that Mother Nature watches what you do,
2651100	2653260	and if you work hard enough, she rewards you.
2653340	2654580	Today, she did.
2654660	2655620	Good job, Barney.
2655700	2659220	Here you go, guys. Well done, and congratulations.
2659300	2661580	Well done, teams. Off to the Leavenses.
2661660	2662940	To the Leavenses.
2663020	2664020	Yes.
2664740	2666540	Let's have a little taste, pass them on.
2666620	2667620	Oh, it's delicious.
2667700	2668700	It's really lovely.
2668780	2669780	So good.
2669860	2671260	The first time I've eaten something
2671340	2674460	which is ridiculously, amazingly brilliant.
2674540	2675940	Oh, that looks like a good piece, Barney.
2676020	2677020	Yes, it is, mate.
2677100	2679060	Oh, yeah, Barney.
2679140	2680780	There's more meat on this than I thought.
2680860	2682140	Toilets, toilets.
2682220	2683220	Oh, yeah.
2683300	2685020	The Leavenses sitting around that cave, man,
2685100	2688060	just gnawing and slurping and chewing
2688140	2690540	and staring into the flames.
2690620	2691860	Great.
2691940	2692700	Grr.
2692780	2694540	He's now literally cut his face in two.
2694740	2695980	There you go.
2696060	2697060	Yes.
2697140	2699860	Feeling increasingly manly as the day goes on.
2699940	2701740	See what it brings the group.
2701820	2703420	It all feels worthwhile.
2703500	2704940	No complaints with this at all.
2705020	2706020	Yeah, great.
2706100	2707820	I think the head might be my favourite bit.
2710020	2711740	With food in their stomachs,
2711820	2714820	the men's thoughts turn to Andy's unoccupied bed,
2714900	2716740	which is now up for grabs.
2716820	2718540	No wanking the individual bed, please.
2718620	2720940	OK, I've completely misunderstood what it's for.
2721020	2722900	LAUGHTER
2722980	2723900	We'll put it...
2723900	2725980	Has anyone knocked one out yet?
2726060	2727500	Dude, after the third night...
2727580	2728740	You're doing away?
2728820	2729820	Every morning.
2729900	2731740	I woke up prouder than a honeymooner, though.
2731820	2733820	Seriously, you could want, like, a single-man A-frame.
2733900	2735020	Come see me in the morning.
2735100	2737580	LAUGHTER
2737660	2740100	Buzzing tonight. Buzzing.
2740180	2744820	It felt like a bunch of 11 mates sat around a campfire,
2744900	2747380	on a wee holiday, eating great food.
2747460	2750180	Fantastic 14 is now the excellent 11.
2750260	2751980	LAUGHTER
2752060	2753020	I'm under no illusions.
2753020	2754580	Things will come.
2754660	2757460	But if it means something, I remember it's a good,
2757540	2758900	and they're good.
2758980	2759980	It's right now.
2760060	2761140	Buzzing
2761220	2762940	Help! Back in!
2763020	2764580	Next time on the Women's Island...
2764660	2766620	I'm coming!
2766700	2769900	Radio in now. Medic now.
2769980	2771260	Oh, my God.
2771340	2772420	What's just happened?
2772500	2773500	Just collapsed.
2773580	2774900	Oh, don't you see that?
2774980	2775980	LAUGHTER
2776060	2778500	The group are still separated.
2778580	2781900	Everyone needs off here. It's not a programme. It's ridiculous.
2781980	2782860	Oh, my God!
2783020	2784180	67.
2784260	2785580	I can't navigate!
2785660	2788980	I can't walk and I'm just fucked, I'm an old fox.
2789060	2790660	Buzzing.
2790740	2792700	Buzzing.
2792780	2795340	Buzzing.
2795420	2797420	Buzzing.
2797500	2800440	Buzzing.
2801860	2803780	Buzzing.
2803860	2805220	Buzzing.
2805300	2807140	Buzzing.
2807220	2809660	Buzzing.
2809740	2810780	Buzzing.
2810860	2812780	Buzzing.
2812780	2814840	you
