start	end	text
2015680	2019420	Sam's determination has been amazing with MNets.
2019420	2021780	I am really happy that you can see that.
2021780	2023520	Yes, I couldn't.
2023520	2024520	I won't deny it.
2024520	2025540	I couldn't see it at all.
2025540	2027680	I just thought, well, you're a big city.
2027680	2030240	But the big city fan, he's done good.
2031480	2034160	Sam Farmer, my heart comes off to you, sir.
2034160	2036480	Well done, you, for having the balls and the determination
2036480	2037920	to fix them every time,
2037920	2041480	because that certainly weren't my cup of tea at all.
2041480	2044160	Well done, him. Thank you.
2044160	2045960	I'd just like to say a massive thanks
2045960	2049440	and a raise like any other to Sam Farmer.
2049440	2051080	Sam Farmer!
2051080	2053520	Well done, big fella. Founder of the Fishy Feast.
2053520	2054880	Here we are. Here we are.
2054880	2056280	Well made at last, fella.
2057680	2062680	Last night, the men had a hearty 21-fish supper,
2062680	2064680	thanks to Sam Farmer's nets.
2066200	2069200	But following the feast, 36-year-old Will
2069200	2071680	is the only member of the group who's out of bed.
2072680	2074480	It's, uh...
2074480	2076560	Up past eight, no-one's awake.
2076560	2077960	They're gonna make a lot of noise.
2077960	2079280	It's up past eight.
2079280	2080920	Sun's been up for two and a half hours.
2080920	2083920	Normally, I'd finish our morning meeting by now.
2083920	2084920	So...
2084920	2087360	Will's worried the men aren't making the most
2087360	2087640	of the feast.
2087680	2090680	They're worried about the energy they got from last night's meal.
2092680	2094680	I take it we're all going up.
2094680	2095680	Morning!
2099400	2101680	I'm glad you woke me up, pal. I'd have slept in.
2103680	2104680	Morning.
2105680	2109680	This is a complete one-off, unique opportunity.
2111680	2116680	I want to wring out every last possible experience out of it.
2117680	2120680	I think we need a general camp wake-up call.
2120680	2123680	It was half past eight and most people were still in bed.
2123680	2125680	We sat round this campfire every night and said,
2125680	2127680	oh, yeah, I want to go romping round the island,
2127680	2129680	I want to catch a piggy, I want to get caiman,
2129680	2131680	I want to do traps, I want to do this, I want to do that,
2131680	2135680	doing all these things, but two and a half hours of daylight's gone.
2135680	2137680	You know, I think it's just a bit of a shame.
2137680	2140680	Are you insisting we get up? No, I'm not insisting.
2140680	2142680	I know somebody was upset this morning
2142680	2145680	because it was a crescendo of boom, boom, boom, for an hour.
2145680	2147480	You can bang boxes and kick and...
2147680	2149680	It's all you want. We're all grown-ups.
2149680	2151680	Nobody's telling me what time to get up.
2151680	2153680	I know, I'm not telling you... I am finished.
2153680	2155680	Nobody's telling me what time to get up. I'll get up when I'm getting up.
2155680	2157680	Vic, you're making it sound like I was doing that on purpose
2157680	2159680	to try and wake you up. No, not at all. Were you?
2159680	2161680	No, of course not. Then why would I think that?
2161680	2164680	I just laid there laughing, thinking, that's quite funny.
2164680	2166680	You be making noises, you be wanting us to wake up,
2166680	2168680	me wanting us to wake up at half past eight,
2168680	2170680	you were banging boxes and crashing and banging,
2170680	2172680	and I was laughing to myself.
2172680	2174680	I'm going to stay in bed and prove a point.
2175680	2176680	A bit childish.
2177680	2179680	How old are you?
2182680	2184680	11am.
2184680	2187680	The men finally crack on with the day's business.
2187680	2189680	We've got a fish!
2190680	2192680	Having been out overnight,
2192680	2195680	Sam Farmer's nets are continuing to bear fruit.
2195680	2197680	There's another fish below you as well.
2197680	2199680	Oh, my God, this is awesome.
2199680	2203680	I tell you what, we've got enough fish to eat tonight, so that's good.
2203680	2206680	How was it? Awesome. Absolutely awesome.
2207680	2209680	They're both grinning like Cheshire cats.
2209680	2211680	It's got to be good news.
2211680	2212680	The bag is full.
2212680	2214680	A bit of a tiddler, sorry.
2214680	2215680	Yeah!
2215680	2217680	The yellowfiller bag!
2217680	2218680	I want tuna!
2218680	2219680	I love tuna.
2219680	2222680	That net's working treat for them, isn't it?
2222680	2224680	Big tuna.
2224680	2226680	Ooh, another different type of tuna.
2226680	2227680	18.
2227680	2228680	18.
2228680	2230680	Right, filleting.
2233680	2236680	The key is in the care of these tuna is the firmness of the flesh, see?
2236680	2237680	Yeah.
2237680	2239680	Yeah, see, that's gone. Sorry, boys.
2240680	2241680	That is gone.
2243680	2247680	The men are paying a heavy price for their late start to the day.
2247680	2249680	Oh, look at that.
2249680	2251680	We have wasted a lot of fish today
2251680	2253680	because we have got pulleys in too late.
2253680	2255680	Yeah, we don't know. A lot of fish.
2255680	2257680	And this one as well.
2257680	2260680	At the moment, I'm having a real problem with fish getting caught in the net
2260680	2261680	going rotten.
2261680	2265680	You put the nets overnight, the fish could have been caught at one in the morning,
2265680	2267680	they could have been caught at 11 last night.
2267680	2269680	All of a sudden, you get to 10 o'clock this morning,
2269680	2273680	you've been sat in a net for 12 hours going off.
2273680	2276680	It's 11 o'clock and we've only just pulled the fish in.
2276680	2278680	I think we need to get out of bed.
2278680	2279680	Faster.
2279680	2280680	Get out of bed earlier, yeah.
2280680	2282680	I think we'll just have a morning call.
2282680	2285680	Go, right, 7.30, everyone up.
2285680	2287680	I don't want to waste any more fish
2287680	2288680	because we can't be bothered getting out of bed
2288680	2290680	and now checking the nets.
2293680	2294680	Once again,
2294680	2297680	the group's food situation looks bleak.
2297680	2299680	You need to head around this bit.
2299680	2302680	With no food in camp, fishing with a rod and line
2302680	2305680	is now the men's best hope of catching something for dinner.
2305680	2308680	Don't be too long, mate. We've got a long way back, yeah?
2308680	2311680	Will is an incredible man for his energy
2311680	2315680	and his ability to keep not just motivated
2315680	2319680	but to keep the enthusiasm to follow his ideas through
2319680	2322680	when he's running on empty just like the rest of us.
2322680	2323680	It's really quite impressive.
2325680	2327680	I'm going to head around, OK?
2329680	2331680	To get to the best fishing spot,
2331680	2334680	they must navigate the island's treacherous coastline
2334680	2336680	at high tide.
2338680	2341680	I think one of the most critical skills in survival generally
2341680	2345680	is just awareness, you know, an ability to kind of assess
2345680	2348680	and just take your time and think through things
2348680	2349680	before you actually act.
2352680	2353680	But here's the danger.
2353680	2357680	The more malnourished, the more their judgement gets impaired
2357680	2359680	and that's when they can end up taking risks
2359680	2361680	that can put their lives in jeopardy.
2363680	2365680	Your house is looking a bit tasty down there, isn't it?
2368680	2371680	Stop, mate. Stop.
2371680	2373680	Have we left it a bit late?
2373680	2376680	Right, boys, this is where it's going to get naughty.
2376680	2380680	Whoo! It's like that big diving board in Sheffield Arena.
2380680	2381680	Too high.
2381680	2382680	Too high.
2383680	2384680	What's happening, mate?
2386680	2388680	We've got some big ones coming, so let's wait.
2388680	2390680	The idea is to watch them coming in,
2390680	2392680	wait for a flat spot and go for it.
2393680	2394680	Hold!
2395680	2396680	Hold!
2399680	2400680	There he's gone!
2401680	2402680	Back!
2404680	2405680	Oh, shit!
2407680	2408680	There!
2408680	2409680	Whoo-hoo!
2409680	2413680	Right, step, step, hand, yeah?
2417680	2418680	Well done.
2419680	2420680	Next!
2420680	2421680	One pierce.
2421680	2423680	Now pierce. Push off.
2423680	2425680	Push off, push off, push off.
2425680	2426680	Hand, hand, hand.
2426680	2428680	There we go. Bingo, Stella.
2428680	2430680	Whoo! Big whirl!
2430680	2432680	Well, if I were you, I'd come a bit further along.
2432680	2433680	Camera.
2433680	2434680	I can go all the way around.
2434680	2436680	There's no hole. There's no hole.
2436680	2437680	You can't get all the way around.
2437680	2438680	Wrong incline.
2439680	2441680	Vic, I'll not be able to make this with the camera.
2441680	2443680	That's OK. I'm just ready for you coming along.
2443680	2444680	Vic, go across, yeah?
2444680	2445680	Steady away.
2446680	2448680	That's fine. Easy to do that.
2448680	2449680	You all right?
2449680	2450680	Yep.
2452680	2453680	Fucking Jesus.
2454680	2455680	Be careful!
2456680	2457680	Turn around, face the rocks.
2459680	2460680	Yeah, check for loose rocks.
2461680	2463680	Right, aim for the hand, aim for the hand.
2463680	2465680	Keep hold, keep hold, keep hold.
2465680	2466680	There you go, there you go, there you go.
2469680	2470680	Holy shit!
2477680	2478680	You OK? You OK?
2478680	2479680	OK.
2479680	2480680	OK, just come up.
2480680	2481680	Get the fucking camera off!
2481680	2482680	I'm sorry.
2482680	2483680	Get the fucking camera off.
2483680	2484680	I'm sorry.
2484680	2486680	Stay still. Stay still.
2486680	2487680	Are you OK?
2487680	2488680	Give me a, give me a...
2490680	2492680	Let's get off the danger area and then assess the catch,
2492680	2493680	OK?
2494680	2495680	OK, that's nasty.
2495680	2502680	Will is losing blood and is in a state of shock.
2502680	2505680	Let's move on before we get stuck again, OK?
2505680	2506680	Yep.
2507680	2510680	Dr Pearce needs to get him back to camp urgently
2510680	2512680	so he can examine the injury properly.
2515680	2516680	Son of a bitch.
2517680	2520680	I tell you what, that was a massive fall.
2520680	2521680	Totally unexpected.
2522680	2524680	To see that cut was pretty scary.
2525680	2526680	We'll get your blood done.
2526680	2527680	Yeah.
2527680	2528680	OK.
2528680	2529680	Will.
2529680	2530680	Will.
2530680	2531680	Dude.
2531680	2532680	It's actually quite serious.
2532680	2533680	Nice house.
2533680	2534680	Oh, shit.
2534680	2536680	Dr Pearce can finally make a proper assessment.
2536680	2538680	What is that you can see underneath it?
2538680	2541680	Is that muscle or is that bone?
2541680	2545680	I think he's severed one of his tendons.
2545680	2546680	It's bad.
2546680	2547680	I mean,
2547680	2550680	I wouldn't be happy just to patch that up here.
2550680	2551680	No, I wouldn't either.
2551680	2552680	No.
2552680	2553680	Oh.
2553680	2554680	No.
2554680	2556640	is to patch that up here.
2556640	2559880	That needs a surgical exploration in an operating theatre.
2566680	2570320	If I have to go, I'm really devastated.
2575160	2576880	And at the end of the day, Will,
2576880	2580720	remember you're right-handed, it's your livelihood,
2580720	2584720	and we've got to be sensible and realistic.
2587520	2589800	Fuck. Not good at all, this.
2591600	2592880	OK, guys.
2595680	2599360	Just give me a minute, yeah? Give me a minute, lads.
2603760	2606960	He's such a valued part of our team.
2606960	2610240	If he leaves, I would totally feel gutted.
2610240	2610680	So I'm dead.
2610680	2612960	I'm really desperate for him to stay with us.
2615280	2617640	Knowing Will's injury is serious,
2617640	2621960	Dr Pearce has no option but to call the emergency paramedic team
2621960	2623320	for a second opinion.
2623320	2625400	Do you think he's gone off your arms?
2625400	2626920	I do, yeah.
2626920	2628800	I want him to go, in fact.
2628800	2633280	It's something that can't be dealt with on the island, OK?
2633280	2634880	You need a surgeon that's trained,
2634880	2637320	you need a sterile operating theatre.
2637320	2638600	It's real no-braining.
2640680	2642360	He's gone quite deep.
2642360	2643840	Is it Gors there? OK.
2647840	2650400	Injury is muscular and not just superficial,
2650400	2651840	so he needs to be evacuated.
2651840	2653000	OK, hold on.
2653000	2654400	ASAP, Ella.
2654400	2656240	Get your stuff together, OK?
2656240	2657480	All right, fantastic.
2657480	2659040	Keep those for me, guys.
2663040	2666840	After five weeks on the island, Will's time is over.
2666840	2670000	Smallest things, and it's just a simple fall like that,
2670000	2672200	and it's cut my experience off.
2679200	2680960	Oh, mate, I'm so fucking sorry.
2684960	2687440	You've been a fucking hero, mate, you really have.
2687440	2689360	Guys, we need to go right now.
2689360	2690920	I don't care what anyone says,
2690920	2692960	we've effectively had a leader out here,
2692960	2694480	and it's been Will's best effort.
2694480	2696000	He's done it. He's done it.
2696000	2698760	It's been Will's best effort here, and it's been Will's.
2698760	2702840	He's led by example, he's led by inspiration.
2702840	2704800	Thank you, buddy.
2704800	2707480	When people can't be asked or don't want to do something,
2707480	2711080	he's done it himself, and he's filmed the whole thing as well.
2711080	2712960	The man-spinning machine.
2712960	2715280	I think we'll regress to kind of ape men.
2715280	2716320	Will now, he's gone.
2719320	2720640	See you soon, Will!
2723400	2725720	Oh, he's got a sub on, hasn't he? Bless him.
2726000	2727600	Yeah, I think he's upset.
2729200	2730600	See you soon!
2731600	2733400	Good luck, Will. Good luck.
2735400	2737120	All right, fella? Yeah.
2737120	2739280	Yeah? No, listen, it's how it works.
2739280	2741080	You did your best, that's how it works.
2744880	2749680	I never imagined that I'd be so gutted,
2749680	2753880	so disappointed, so kind of upset with one of us leaving.
2756000	2759200	Especially in the last few days, I've gotten with him so well,
2759200	2761200	and I've really made a really good friend of him.
2766600	2769840	Next time, on the final instalment of The Women's Island...
2769840	2772680	No supper for us tonight.
2772680	2773920	I'm starved.
2773920	2776320	You're doing a poo in the ocean? Yeah. What?!
2776320	2778840	We are completely dysfunctional as a group.
2778840	2780040	We need leadership.
2780040	2781800	Well, you're not here for the team any more.
2781800	2783840	Are you trying to start an argument? I'm asking that for you.
2783840	2785840	You are trying to start an argument. Do you know what?
2785840	2788040	Jamie, you're a fucking fag.
2788040	2790440	We're going to end up killing each other by the end of this.
2815840	2821400	It's going to get really bad.
2821400	2823720	I'm telling you, I can't get over it.
2823720	2825080	It's about onions, not onions.
2825080	2826000	I know the onions.
2826000	2829640	Theyrada was dead, she's dead, but she's alive.
2829640	2832000	Well, I don't have a lot of diamonds.
2832000	2833760	Next time on, you know, thoroughly ousted children?
2833760	2835200	That's right, I'm going to end up with them all.
2835200	2836640	You don't know what it's gonna be like.
2836640	2839840	him des bic cam reported he will quietly leave the gym.
2839840	2841640	He is ollut since the beginning.
2841640	2842880	That's a shame.
2842880	2844440	What do you mean?
2844440	2845640	What?
