start	end	text
1842320	1846280	If someone at work said that, we'd have trouble, you know?
1846320	1849280	Fucking butt. I'd just... I'd take...
1849280	1851560	There's no good way to take that, right?
1851600	1855920	I take that as, like, a stab at my integrity.
1855960	1857360	Fuck it, man.
1860720	1863880	I look forward to sitting down in some 25-minute soup at some stage.
1874480	1876840	We have built the honeymoon suite.
1876840	1880520	It is strong enough for the rampy-pampy, you'll see, yeah.
1881680	1882960	4pm.
1883000	1886040	After a day of hard graft, the beds are finished.
1887280	1890320	Welcome to the chateau.
1890360	1891760	Let's open the curtain.
1894000	1898320	And that there is the most uncomfortable beds
1898360	1900000	anyone will ever sleep on.
1903680	1905320	Oh!
1905360	1906800	This is where the magic happens.
1906880	1908880	It's not too bad, actually.
1908920	1910920	I will say one thing. What?
1910960	1913760	Right above your head, a lot of daylight.
1913800	1916800	That, Piers, is my skylight.
1919560	1923040	The men will now have better protection from the jungle critters.
1923080	1928240	But the day of hard physical labour has left them hungry and shattered.
1928280	1930360	I am running on empty.
1930400	1933760	I feel like I'm lugging my body about.
1933800	1935640	I can't even stand up straight.
1935680	1936560	I'm starting to sweat.
1936560	1939320	I'm starting to sway, so I can just slurp my words a bit.
1943280	1945600	Since Vic went on fishing strike,
1945640	1950040	the men have survived on Sam's leftover soup and slithers of coconut.
1952440	1954440	And Vic isn't impressed.
1956480	1958560	If I eat any more of this shit, I'm going to puke.
1958600	1959600	It's horrible.
1961560	1962480	Coconut.
1962520	1964200	Yay!
1964240	1966400	That's your shit sort of iron needle.
1966560	1969320	Mother Nature, you can be a cruel, cruel mistress.
1969360	1970480	Do you know that?
1973400	1974600	She's not going to beat me.
1976320	1977720	There's nothing going to beat me.
1985360	1987200	Fucking hellfire.
1987240	1988400	Disgusting.
1991800	1993960	Ah, screw it. That's it. I've had enough.
1996560	1998800	Come on, Victor, let's have some fish.
2000280	2004840	Despite Vic's strike, he's determined to catch a decent fish supper
2004880	2007520	and persuades Kyle to join him on the raft.
2009880	2014080	Instead of catching little fish, I want to be catching some that are bigger.
2014120	2015400	What's getting out of you?
2016560	2022400	With my health and safety hat on, I'd be more worried that we've got a homemade raft
2022440	2026400	in some very strong currents in a very deep piece of water.
2026560	2029560	Vic and Kyle are already 200 yards from shore.
2029600	2032880	Should something happen, they're dangerously out of their depth.
2034080	2035960	Oh, this is something, Vic.
2036000	2037080	Ooh.
2039080	2040560	Has Daddy got a tug?
2041800	2042800	Oh!
2042840	2043840	Do you have a tug?
2043880	2044840	Oh!
2044880	2047160	I think Daddy might have a tug, pal.
2047200	2049120	Get on the end of that, kid.
2049160	2050640	Feel the end of that.
2050680	2052400	I'm not sure what it is.
2052440	2054240	What the fuck is that?
2054280	2055280	I don't know.
2055320	2056240	I don't know.
2056240	2057240	What's that?
2057280	2060320	What the effing hell is that?
2060360	2063080	We've got ourselves a fucking eel, kid!
2063120	2065120	You, sir, are going fucking nowhere.
2065160	2066160	Can you hold that for me?
2066200	2067200	Yeah, of course.
2067240	2068240	Thank you.
2069840	2071200	Right, now I've pinned him.
2071240	2072680	Pinned him down to the side.
2073640	2074640	Good man.
2075880	2079280	I now need to club him with something, and I think that might be this.
2079320	2080760	Have I got plenty of space?
2082880	2084280	Oh, yes.
2084320	2085760	Yeah, I do believe that's him.
2086240	2087840	As we speak now.
2087880	2090440	Right, don't panic, don't panic, don't panic, don't panic.
2090480	2092440	Oh, you fucker, yeah.
2092480	2096240	I don't like this fucking fighting bat bollocks at all.
2096280	2098280	I really don't.
2104680	2108080	They're 200, 300, 400 yards out now.
2108120	2109200	And still going.
2110840	2114280	One of the most precious resources that the men actually have
2114320	2115240	is their own energy.
2115280	2116200	Yeah.
2116240	2119920	They're living hand-to-mouth, struggling for every mouthful of food.
2119960	2122920	The temptation is to go to greater and greater lengths
2122960	2125360	to get that precious energy.
2125400	2126400	Right, that's it.
2126440	2128000	I can now tie you up.
2128040	2129440	Safely.
2129480	2130680	But here's the danger.
2130720	2132720	The more malnourished the men get,
2132760	2135440	the more their judgement gets impaired.
2135480	2138960	That's when the small mistakes become full-blown emergencies,
2139000	2140920	and that can happen in the blink of an eye.
2142240	2143920	Two of those, pretty nice bat.
2143960	2145000	Come on.
2145000	2146800	That's one hell of a tide, isn't it?
2146840	2148200	They're getting carried.
2149800	2151720	We are going backwards.
2151760	2154520	Right, go on, paddle, paddle, paddle. Don't stop.
2154560	2158280	Vic and Kyle are attempting to paddle back to the beach.
2158320	2159640	I don't like this, mate.
2159680	2160800	No, neither do I.
2160840	2162480	Start paddling now!
2164640	2167800	But they've been caught by a powerful undercurrent.
2167840	2169360	Paddle.
2169400	2170840	Paddle, guys!
2171760	2173800	Come on!
2173840	2174920	You all right?
2175000	2176600	I think the current's got them.
2176640	2178200	Come on!
2178240	2179400	Come on, let's go.
2179440	2180560	Fucking hell.
2186760	2188600	Come on!
2188640	2191120	Come on, boy!
2191160	2193160	Yeah!
2193200	2194480	We're going to crash, though!
2194520	2195400	Come on!
2195440	2196640	At the mercy of the current,
2196680	2201240	the raft is on a collision course with the island's treacherous rocky coastline,
2201280	2203320	which could tear the men to shreds.
2203360	2204680	Come on, Kyle, dig the fucker in.
2204680	2206680	Paddle, paddle!
2206720	2208080	And turn again, you know.
2208120	2209600	Oh, baby.
2209640	2211840	It'll... Right, paddle, paddle!
2211880	2212880	Paddle!
2212920	2214320	Don't stop, don't stop.
2214360	2215920	No!
2217920	2221000	Everybody safe? Everybody OK? No injuries?
2221040	2223320	Thank the Lord. Thank the Lord for that.
2224840	2227320	After surviving a near-death experience,
2227360	2230320	the men are shaken, but physically unscathed.
2231920	2234400	It all got mangled up and chaffed up.
2234400	2236840	Their raft, though, is destroyed.
2239240	2241240	That must have been fucking scary, man.
2241280	2243240	Yeah, it was.
2243280	2245280	We were getting smashed on the rocks and everything,
2245320	2247440	so I do appreciate that.
2248720	2253880	Sam and Dan's swift actions saved Vic and Kyle from annihilation on the rocks.
2253920	2255960	It was fucking hairy, mate.
2256000	2260840	Like, that was... I think that was the closest I've been to coughing on this trip.
2260880	2262480	Thanks for coming and helping us, guys.
2262520	2264200	Let's get back to camp before dark.
2264200	2265200	Yeah, yeah.
2265240	2268640	First light tomorrow, we'll try and salvage as much of this as we can.
2272240	2276320	With their raft in tatters and Vic's eel lost to the ocean,
2276360	2279240	the men now face a second night with empty stomachs.
2288080	2290920	Where the hell's the rest of the raft?
2290960	2293000	Oh, shit, is that the raft?
2293000	2294560	The tripster is no longer, boys.
2294600	2295600	Yes.
2296960	2298600	Vic's got a brave face, hasn't he?
2298640	2300120	But he's really shook up.
2300160	2302040	He could have just been knocked unconscious,
2302080	2304120	brain splattered out in a rock.
2304160	2305680	He could have died.
2305720	2307200	Like, actually, he could have died.
2308360	2311960	Vic's near-death experience isn't the only thing on his mind.
2313720	2317320	It's been a little bit quite difficult today, truth's known, for me.
2318640	2322000	It's come up to fifth, which is the date of my first date with my missus.
2322000	2324000	And I'm missing her immensely.
2324040	2326840	So, tomorrow, I may spend lots and lots of time
2326880	2330400	contemplating my missus and all that sort of thing.
2344040	2345040	Morning.
2345080	2347240	Oh, that was a good sleep.
2347280	2348680	Oh, morning.
2348720	2350000	I'm so happy.
2350040	2351000	I'm so happy.
2351000	2352120	Good morning.
2353040	2356200	After a savage sandfly attack 24 hours ago,
2356240	2358080	the men have spent their first night
2358120	2361120	raised off the ground in their own beds.
2361160	2362240	Good morning.
2363320	2365960	Oh, last night was wonderful.
2366000	2370040	Last night was the best unbroken sleep I've had by a mile.
2372440	2376240	This time, it's Vic who hasn't slept a wink.
2376280	2379400	Vic looks like he spent the entire night sitting on a fence post.
2379440	2380840	The poor bugger looks absolutely drained.
2380840	2381960	He's got a lot of strain today.
2382000	2382800	He's got a lot of strain today.
2382840	2383840	He's got a lot of strain today.
2383880	2387440	Victor looks a little bit edgy today.
2387480	2391680	I can see him cracking a little bit.
2391720	2394000	Hopefully, he's all right.
2394040	2397560	You know, he's not the kind of guy who would show his emotions.
2397600	2401920	He's definitely that kind of old-school British, macho male.
2401960	2403720	He's definitely that kind of old-school British, macho male.
2403760	2407800	Today is the 20th anniversary of Vic's first date with his wife.
2407840	2408920	Today is the 20th anniversary of Vic's first date with his wife.
2408960	2409920	Never again.
2409960	2410640	Never again.
2410640	2411840	Never again.
2411880	2413240	Never in this long.
2415360	2417160	The greatest thing that ever happened to me,
2417200	2419560	other than being born, was my wife.
2419600	2421520	I can't wait to get back to Cheryl.
2421560	2423320	Smell her, taste her, touch her, feel her.
2423360	2425520	All them things.
2425560	2426840	I love that woman so much.
2426880	2428200	It's immense.
2428240	2430880	Truly immense.
2430920	2433400	As human beings, when we're stripped of everything,
2433440	2436360	the real essence of who we are is laid bare.
2438520	2439740	Every single one of them
2439740	2441740	It is just a nature of survival.
2441740	2443740	It's a nature of enduring hardship.
2443740	2446740	If you can take a long, hard look at yourself
2446740	2448740	when you're at your lowest ebb,
2448740	2451740	and in that moment you can accept what you see,
2451740	2454740	in my eye, that's what makes you a true survivor.
2457740	2460740	Devastated. Absolutely devastated.
2460740	2463740	This is literally what we were getting smashed against yesterday.
2463740	2465740	It's so dangerous.
2465740	2466740	Yeah.
2466740	2471740	Oh, I feel so dreadful at the moment. It's unbelievable.
2471740	2474740	This beautiful, dangerous paradise can be a killer.
2474740	2478740	You take your eye off the ball and she's going to bite you in the arse.
2478740	2483740	The raft crash will stay with me till the day I die.
2483740	2485740	These guys saved my life.
2489740	2493740	In camp, Vic calls the men together for a chat.
2496740	2499740	I'd just like to say if I ever offended anybody, upset them,
2499740	2502740	unduly, and it weren't deserved, then I apologise.
2502740	2504740	It won't happen again.
2504740	2508740	I worry immensely about providing for me and mine,
2508740	2511740	so perhaps that's why I compensate for working so physically hard,
2511740	2513740	like a fool, like a donkey.
2513740	2515740	I've got a fantastic wife and kids,
2515740	2519740	but I have this overwhelming urge to provide.
2519740	2521740	It drives me more than anything else,
2521740	2524740	and the fear of not being able to do that is terrifying.
2524740	2525740	Terrifying.
2525740	2530740	Vic, the man that said a few weeks ago,
2530740	2535740	erm, he does not see the point in crying...
2537740	2539740	..cried.
2539740	2543740	The way that you describe your wife and your family
2543740	2545740	I find inspirational.
2546740	2551740	I've never known a man to come away with a group of guys
2551740	2554740	and to say, I love my wife to bits.
2554740	2557740	She's the best thing I've ever experienced in my life.
2557740	2559740	I never hear that.
2559740	2561740	And that's one thing I'm going to take away from you.
2561740	2563740	I'm going to take that.
2563740	2566740	Every time you talk about Cheryl, like, I feel like she's in the room.
2566740	2568740	Don't get me wrong, Vic, you've pissed me off
2568740	2570740	more than just about anyone here.
2570740	2573740	But overall, mate, you're worth every ounce of you.
2573740	2576740	You've lifted us up more times than I can say.
2576740	2579740	We'd be seriously worse off if you weren't here.
2582740	2584740	I weren't expecting this. I won't be honest.
2584740	2586740	Not at all.
2586740	2589740	I expected difficulties and hungers and confrontation and conflict,
2589740	2591740	but not to find something out about me.
2591740	2593740	That was the last thing I expected.
2597740	2600740	What a great bunch of blokes these really are.
2600740	2602740	What a great bunch of blokes.
2602740	2605740	I ain't never going to see eye to eye with them all,
2605740	2607740	but on this island, it's a family.
2607740	2609740	It's the island family.
2614740	2616740	It's the island family.
2619740	2622740	Vic calls an end to his fishing strike
2622740	2626740	and heads out on his own to catch dinner for the group.
2626740	2629740	Nice and steady. Nice and fucking steady.
2629740	2631740	Hold your ground.
2631740	2633740	We're good. We're good. We're good.
2636740	2640740	It's been three days since the men had anything substantial to eat
2640740	2643740	and they are obsessing about food.
2643740	2645740	There was this documentary about some women
2645740	2649740	that were still breastfeeding kids at the age of, was it three, four?
2649740	2653740	I always think that the longer you're on the breast, the better.
2653740	2655740	What, eight, nine? Yeah.
2655740	2658740	I think if you're taken off the breast too early...
2658740	2660740	You become short. ..it stunts your growth.
2665740	2667740	Well, hello!
2667740	2669740	Gentlemen. Yes, Vic.
2669740	2672740	How are we all? What did you get, Vic?
2672740	2676740	I wish I had a fish for each of us, but alas, I don't.
2676740	2677740	Oh.
2677740	2679740	What I can say, though, is this.
2679740	2681740	Of the five fish I've caught...
2681740	2683740	Hello! Hello!
2683740	2686740	..two are the biggest I have ever caught in all my life.
2686740	2689740	CHEERING AND APPLAUSE
2691740	2694740	And one of them is the size of a small dog.
2694740	2696740	CHEERING AND APPLAUSE
2696740	2698740	Yeah, boy!
2698740	2700740	Daddy brought home the bacon.
2700740	2702740	Yeah! Yeah!
2702740	2704740	They are massive, Vickers!
2704740	2707740	For he's a jolly good fellow!
2707740	2709740	For he's a jolly good fellow!
2709740	2711740	For he's a jolly good fellow!
2711740	2713740	And so say all of us!
2713740	2715740	He's back to normal Vic fellows.
2715740	2716740	Woo!
2716740	2718740	Shouting and whooping and getting fish and stuff like that,
2718740	2719740	everything that he loves.
2719740	2721740	Look at the size of that, bitch.
2721740	2722740	Oh!
2727740	2729740	Fripster will sail again.
2729740	2731740	Fripster 2 will sail again.
2732740	2734740	I can't get the Titanic theme tune in my head.
2734740	2736740	That was like Titanic.
2736740	2738740	See, if I was Kate Winslet, who was Leonardo?
2738740	2740740	LAUGHTER
2740740	2742740	Oh, it's small.
2746740	2749740	Sometimes I like to smash him repeatedly in the face,
2749740	2752740	but I think me and Vic were in danger of becoming quite good friends.
2752740	2754740	Huge respect for the guy.
2754740	2757740	Vick! Vick! Vick! Vick! Vick! Vick! Vick! Vick! Vick! Vick!
2757740	2759740	Woo!
2759740	2761740	When in doubt, send Vic out!
2761740	2763740	Yeah!
2765740	2767740	Next time on The Women's Island...
2767740	2769740	You are not leaving this island.
2769740	2772740	I don't care if I have to carry you on my fucking back.
2772740	2775740	The one thing we need for George is food.
2775740	2777740	Get the knife! Get the knife!
2777740	2779740	Come here, come here, come here!
2779740	2782740	I think it's about time that we get out there and get a bit brutal.
2782740	2784740	There, there, there, there, there.
2784740	2785740	Go.
2785740	2786740	HE GRUNTS
2786740	2788740	HE GRUNTS
2791740	2795540	EUGRENIA
2798740	2800740	EUGRENIA
2800740	2802740	EUGRENIA
2802740	2804740	EUGRENIA
2804740	2805740	EUGRENIA
2805740	2806740	EUGRENIA
2806740	2807740	EUGRENIA
2807740	2808740	EUGRENIA
2808740	2809740	EUGRENIA
2809740	2810740	EUGRENIA
2810740	2811740	EUGRENIA
2811740	2812740	EUGRENIA
2812740	2813740	EUGRENIA
2813740	2814740	EUGRENIA
2814740	2815740	EUGRENIA
2815740	2816740	EUGRENIA
2816740	2817740	EUGRENIA
2817740	2818740	EUGRENIA
2818740	2819740	EUGRENIA
2819740	2820740	EUGRENIA
