start	end	text
1924940	1928940	and the expedition party lost with dwindling water supplies,
1928940	1931940	the women's existence on the island hangs in the balance.
1933940	1934940	Look at that.
1942940	1945940	We need a radio in, medic, now.
1945940	1949940	The 13 women have been split apart for two days.
1949940	1952940	She's collapsed. Oh, my God!
1952940	1953940	And the group at camp
1953940	1956940	are now a member down after Fran collapsed
1956940	1958940	and was evacuated from the island.
1959940	1961940	Another one gone?
1961940	1964940	I knew she was poorlier than we thought.
1964940	1966940	Out at sea, my safety response team
1966940	1969940	are assessing 24-year-old Fran.
1969940	1972940	It says 72 and 146.
1973940	1977940	I don't care how, like, dehydrated or faint I am,
1977940	1979940	the rest of us are exactly the same.
1979940	1981940	I shouldn't get any privileged treatment
1981940	1982940	over feeling a bit sick.
1982940	1984940	I'm just really pissed off at myself.
1984940	1986940	I know I can do this.
1986940	1990940	Till I faint 400 times, you're not allowed to take me off that thing.
1990940	1994940	After five days without anywhere near enough water,
1994940	1997940	Fran has succumbed to dehydration.
1997940	2000940	And with the expedition party still nowhere in sight,
2000940	2003940	the other four women are equally at risk.
2003940	2005940	What the hell?
2005940	2008940	There's so many people dropping off.
2008940	2011940	I'm just worried there's going to be more and more.
2011940	2014940	Because people can't stand these conditions.
2015940	2018940	Fran's coming back. Fran's coming back.
2018940	2019940	Is she really?
2022940	2026940	Fran's body temperature and heart rate have returned to normal.
2026940	2028940	And in Dr Belinda's absence,
2028940	2032940	the safety response team deem her fit enough to rejoin the others.
2032940	2035940	Is it like heaven, seeing us?
2035940	2036940	Oh, I'm sure.
2036940	2039940	I'm sure there's things she'd rather see than us.
2039940	2040940	I had to beg her.
2041940	2044940	I had to beg them to let me back on the island.
2044940	2046940	I just had to come back, though,
2046940	2048940	cos, like, then it would be only four girls here
2048940	2051940	and I couldn't leave them.
2051940	2053940	I'm so glad I'm back.
2055940	2058940	The expedition party have been walking for two days,
2058940	2061940	trying to find their way back to camp.
2061940	2063940	This is where I feel we should go.
2063940	2065940	This looks like a pretty good path.
2065940	2067940	Having wrestled leadership of the group,
2067940	2069940	homesick mum of two, Kate,
2069940	2072940	is now guiding the women through the jungle.
2072940	2075940	This is going to go well.
2075940	2076940	Just keep going.
2076940	2078940	This is where you want to go.
2078940	2081940	The thought of not getting there, stressing me out, you know?
2081940	2082940	We will get there.
2082940	2085940	I'm not confident to take responsibility for this.
2085940	2087940	OK, well, where are we going now?
2087940	2088940	Where are we going now?
2088940	2090940	Just keep going straight. No more confrontational arguing.
2090940	2091940	Just keep walking.
2091940	2093940	It's just that way. Keep going, keep going, keep going.
2093940	2095940	Well, I'm losing my confidence now.
2095940	2096940	I don't want to lead.
2096940	2097940	I'm sorry, I don't want to lead this group.
2097940	2098940	I don't want to.
2098940	2100940	I'll lead it. You tell me where to go.
2100940	2101940	Or do you know what?
2101940	2102940	Or you lead. What do you think?
2102940	2104940	And I'm just saying a word. No, no, no.
2104940	2105940	No, I'm not going to say another word
2105940	2107940	because I'm having a complete crisis of confidence in myself.
2107940	2109940	I'm so scared.
2109940	2110940	We're all scared.
2110940	2111940	Because you were so confident.
2111940	2113940	Yeah, but that's... I know, but...
2113940	2115940	Now it's gone.
2115940	2116940	My confidence is gone.
2116940	2118940	Sorry, I should just keep my mouth shut.
2118940	2119940	You lead the way, Faye, please.
2119940	2120940	Fuck!
2128940	2132940	After over two days of waiting and now dangerously dehydrated,
2132940	2137940	the women at camp are finally taking their fate into their own hands.
2137940	2141940	They haven't found us, so we've got no alternative but to find them.
2141940	2143940	Because we've stayed and we've waited, I don't even know,
2143940	2146940	two days, three days, to be rescued.
2146940	2148940	If we don't find them,
2148940	2151940	I think we're going to make a raft and go to another island.
2151940	2156940	I just never, ever want to see this spot ever in my life again.
2156940	2157940	Until now, staying put.
2157940	2160940	Staying put has actually been the surest way
2160940	2162940	of allowing the others to try and find them.
2162940	2166940	But after days with no fire, dwindling water supplies, no food,
2166940	2170940	the women now need to weigh out the dangers of striking out into the unknown
2170940	2174940	against the risk of waiting it out with no more resources.
2174940	2177940	Now we have to just go and blow our whistles madly
2177940	2179940	to see if anyone's hearing us, and that's what we're going to do.
2179940	2182940	That's the plan. Blow, blow, blow.
2182940	2185940	Everybody in this group is good at blowing, yeah?
2185940	2186940	Yeah?
2186940	2187940	I think we're all...
2187940	2189940	We're the reason blowers here.
2189940	2190940	Yeah, girls?
2190940	2191940	Yes.
2193940	2196940	Unaware of the expedition party's whereabouts,
2196940	2199940	the five women are searching the coastline.
2200940	2204940	Our journey to find the other team begins now.
2205940	2206940	Whoa.
2207940	2208940	Are you all right, sweetheart?
2208940	2209940	Yeah, sorry.
2209940	2210940	Cracking on.
2210940	2211940	Good on you.
2211940	2212940	Oh, it's so cold.
2212940	2214940	Oh, my gosh, my knickers are getting wet.
2214940	2215940	Oh, my God.
2215940	2216940	At least our fannies will feel fresher.
2216940	2218940	Yeah.
2218940	2222940	Having left Coconut Beach three hours ago,
2222940	2225940	the expedition party are completely lost
2225940	2228940	and their water supply is fast disappearing.
2228940	2231940	After homesick mum of two, Kate, quit as leader,
2231940	2233940	Georgie recognises where they are.
2235940	2236940	Oh, my God.
2236940	2238940	I made these, Mark.
2238940	2240940	I knew I recognised this place.
2241940	2245940	The women are convinced they are finally about to find camp.
2245940	2248940	Do you remember you, me and Abi did a recce?
2248940	2250940	This is where we came to.
2250940	2251940	I know.
2251940	2252940	I know.
2252940	2253940	That's what I was just saying.
2253940	2254940	They're just down there.
2258940	2262940	I'm ecstatic just because I got the hell out of Shit Creek.
2262940	2264940	Fuck, that's so fucking deep.
2264940	2267940	That's up to my tits, so that's swimming for Fran.
2269940	2272940	It feels desperate because we feel so close right now.
2272940	2273940	No!
2275940	2276940	Yeah.
2276940	2278940	We haven't had a response on the signal.
2284940	2285940	I'm coming out.
2285940	2286940	Along the coast,
2286940	2289940	the group from camp have entered the mangrove swamps.
2291940	2292940	Are we?
2293940	2294940	OK. OK.
2294940	2295940	I can't do this.
2295940	2296940	I've got you. I've got you.
2296940	2298940	You can totally do this.
2298940	2299940	One, two, three.
2301940	2302940	There we go.
2302940	2304940	With the sweltering midday sun beating down on us,
2304940	2305940	the dehydrated women,
2305940	2308940	55-year-old cashier Julie is struggling.
2308940	2309940	Oh, fuck.
2309940	2310940	It's all right, hold me.
2310940	2311940	Back one's in now.
2311940	2312940	Left and right, left and right.
2312940	2313940	There.
2313940	2314940	That's it.
2315940	2316940	OK, so feet...
2316940	2317940	I need to leave me boots.
2317940	2319940	No, you're going to need to take those with you.
2319940	2320940	You're going to need them.
2320940	2321940	So we can do it.
2321940	2322940	We'll just take our time.
2323940	2324940	No rush.
2325940	2326940	We'll just take our time.
2328940	2329940	Oh, friggin' hell.
2330940	2331940	Oh, fuck.
2331940	2333940	Oh, friggin' hell.
2333940	2334940	Oh, God.
2334940	2335940	Right?
2335940	2336940	Yeah, thanks.
2341940	2342940	Another mark.
2342940	2343940	Look, another one.
2344940	2345940	Snap.
2345940	2346940	Yeah, brilliant.
2349940	2350940	Yeah, this is it.
2350940	2351940	This is good.
2351940	2352940	I recognise this.
2354940	2356940	We're so damn close, though.
2356940	2357940	So close.
2357940	2358940	This does look familiar.
2358940	2362940	We're literally round this corner.
2362940	2364940	Is that a pink potty down there?
2364940	2365940	Yes.
2365940	2366940	So you recognise it?
2367940	2369940	We're at Coconut fucking Beach.
2369940	2370940	No, we're not.
2371940	2373940	Yeah, we're at Coconut Beach.
2373940	2374940	We are.
2374940	2375940	You're right, we are.
2375940	2376940	What the fuck?
2378940	2380940	Come on, let's get down there.
2380940	2382940	I can't fucking deal with this.
2384940	2386940	The women have circled back to Coconut Beach
2386940	2387940	for a second time.
2387940	2390940	Having pushed through the jungle for two days,
2390940	2393940	they're not one step closer to camp.
2393940	2396940	How the fuck is that possible?
2398940	2399940	How is this possible?
2399940	2402940	We kept the sea to our left the whole time.
2403940	2405940	After conquering the mangroves,
2405940	2408940	the group from camp continue north.
2410940	2412940	Guys, it's a beach!
2412940	2413940	Woo!
2414940	2415940	I can't believe we're here.
2415940	2418940	Becky, this is what I've been dreaming of.
2420940	2423940	After five days being trapped in the jungle,
2423940	2426940	they remain determined to find the expedition party.
2428940	2430940	I thought we were so fucking close,
2430940	2432940	like, three minutes away.
2432940	2435940	It's only round the corner, but we can't fucking navigate.
2435940	2437940	We cannot navigate through that.
2437940	2440940	I'm stressed because I thought we were so close.
2440940	2443940	And then I can't walk and I'm just fucked
2443940	2444940	and we're all fucked.
2445940	2446940	It sucks.
2455940	2458940	Three nights without water,
2458940	2460940	fucking trousers like this.
2461940	2463940	I can't do it. No way.
2463940	2466940	I was wanting to see them and see if they were OK.
2468940	2470940	How the fuck did that happen?
2470940	2472940	I don't even understand.
2472940	2474940	We cannot walk anywhere on this island
2474940	2475940	and we're getting lost.
2479940	2480940	It's a maze.
2482940	2484940	It's the world's trickiest maze.
2488940	2491940	Shall we have a 30-second shade break?
2491940	2492940	No.
2492940	2494940	I need to go and see.
2494940	2495940	OK.
2504940	2507940	Another beach, but not as nice as the one we're on.
2508940	2509940	Hang on.
2509940	2512940	Is that a load of clothes hanging in that tree?
2513940	2515940	Hello!
2520940	2522940	What? I can hear someone.
2522940	2525940	I'll be back to pick you up.
2526940	2539280	This is the 35thвер fact of all the
2540940	2542940	Yeah.
2542940	2544940	I think I've got to pick it up.
2544940	2545940	Oh!
2547940	2548940	Woo!
2548940	2549940	Woo!
2549940	2569440	How ever bad your situation is, you can't wallow in negativity, you know, survival is
2569440	2574500	about dogged determination, learning from your failures and never giving up.
2574500	2598100	Finally, back together, the women take a moment to savour their island home.
2598100	2603280	We needed them, we've all got different strengths and weaknesses that help, it's just kind of
2603280	2604280	complete.
2604280	2623020	By evening, with the reunited group, 13 women strong, it's all hands on deck to light a
2623020	2626600	new fire.
2626600	2632060	But after being lost for two days, island survival has taken its toll on mum of two,
2632060	2633060	Kate.
2633060	2634060	It's just a dream.
2634060	2635060	It's just the whole end.
2635060	2636060	The blunt end.
2636060	2641060	If I'm really honest with you, I can't see it getting any better.
2641060	2646060	I feel really tired and very, very emotional.
2646060	2652060	To try and be a part of this group, but they're not the people I need to be with.
2652060	2658720	I need to be with my family.
2658720	2660820	And I just need to be at home.
2660820	2662060	The general feeling is, I'm not going to be home.
2662060	2663060	I'm going to be home.
2663060	2664060	I'm going to be home.
2664060	2665060	Take me home, please.
2665060	2666060	Take me home, please.
2666060	2667060	By morning, furniture maker Kate has made her decision.
2667060	2668060	I'm not going home because I'm dehydrated.
2668060	2669060	I'm not going home because I can't pack it.
2669060	2674060	I'm going home because I want to be at home.
2674060	2676060	You contribute so much.
2676060	2679060	You really do.
2679060	2683060	But it's been difficult for me because I've been missing people so much.
2683060	2692060	That won't be possible with any help.
2692060	2695260	You've been missing people so much. That won't get any easier.
2695300	2696660	That'll get worse.
2698460	2701460	Oh, my God, it's horrible seeing another one go.
2701500	2703220	I thought she'd hang on in there.
2703260	2705660	We need everybody, and she had good knowledge
2705700	2707900	of bloody building and stuff.
2710180	2712460	Mum was fucking pissed off.
2713740	2717620	I just think it's weak of her to do that.
2717660	2719540	She's giving up too easily.
2719580	2721900	We need each other to boost each other up.
2721900	2723900	But it's the old thing, isn't it?
2723940	2726580	Kids, mum and her kids.
2726620	2729020	It's the old pull.
2729060	2731300	Men can do it, but a lot of women can't.
2733180	2735380	After barely a week on the island,
2735420	2737820	a second member of the team has quit.
2739700	2741420	And with power in numbers,
2741460	2744540	the women's ability to survive is diminishing.
2748500	2749820	I'm a bit pissed off.
2749860	2751060	I think it's a great shame,
2751100	2751860	because the hit was a great one.
2751940	2755980	It was a fantastic experiment to see how 14 women could cope
2756020	2757580	in this situation.
2757620	2758820	And two of them have gone already,
2758860	2761420	and I don't think that shows us all in particularly good light.
2768580	2770060	Next time on the island...
2770100	2773020	Sometimes out here can feel like you've been hit
2773060	2775100	by a major disaster.
2775140	2776780	So thin now.
2776820	2778660	All sorts of bones appearing
2778700	2781220	that I haven't seen since I was a bloody teenager.
2781220	2784140	We need to find a solid source of food
2784180	2785940	or we could be facing meltdown.
2785980	2787300	Every fucker's bitching and moaning
2787340	2789340	that you're doing fuck all when it comes to water.
2789380	2793380	I'd say we're 95% sure we've got a caiman in our second trap.
2793420	2794540	Holy fuck.
2794580	2796340	Come on, baby.
2796380	2797620	Sam, get out of the water, mate.
2797660	2799180	Watch him, watch him. Go now, go now.
2811220	2813220	Captions by Red Bee Media
2813260	2815260	Copyright Australian Broadcasting Corporation
