start	end	text
1934600	1936600	It's as simple as that.
1936600	1938600	Plastic bottles.
1938600	1940600	Plastic cans.
1940600	1942600	Basically, plastic.
1942600	1943600	And that's it.
1943600	1945600	Oh, we don't want that!
1945600	1948600	They've failed to find any metal containers,
1948600	1950600	but Julie is not giving up.
1950600	1952600	We have to find something.
1953600	1956600	Desperately dehydrated, she hunts further afield
1956600	1958600	to find a second container.
1958600	1959600	We'll be tired.
1959600	1961600	We'll be high again in a minute.
1961600	1963600	Julie!
1963600	1965600	Julie!
1966600	1968600	You all right?
1968600	1969600	Julie!
1969600	1970600	Jesus.
1972600	1973600	Julie!
1973600	1974600	Julie!
1977600	1978600	Fucking hell, Jules.
1980600	1981600	Come on.
1981600	1983600	It's day 35,
1983600	1987600	and 55-year-old Julie has collapsed from dehydration.
1987600	1989600	I'm just so weak.
1990600	1992600	I'm so weak.
1992600	1994600	Get Bea and get on the blower.
1994600	1995600	No.
1996600	1997600	Jules, just no.
1997600	1999600	Don't ring anyone.
1999600	2000600	I'll get up now.
2000600	2002600	No, you won't. No, you won't. Just no.
2002600	2004600	Bea, Julie's passed out.
2004600	2006600	Stay there, Jules. Stay there.
2006600	2008600	Go ahead. Fox Rock.
2008600	2010600	We've got a situation here in that Jules
2010600	2012600	has passed out.
2012600	2015600	With Dr Belinda away from camp collecting water
2015600	2016600	and out of reach,
2016600	2019600	my emergency medical team on a nearby island
2019600	2021600	is immediately scrambled.
2021600	2022600	How are you feeling?
2022600	2024600	I think it was just...
2026600	2028600	It's all right. Just precautionary, OK?
2028600	2030600	What do you want to do, Julie?
2030600	2032600	How do you feel about trying to sit up for me?
2034600	2035600	How does it feel?
2035600	2037600	Just hold your pulse while you're sat up there.
2037600	2038600	Yeah.
2038600	2039600	Without drinking coffee.
2039600	2040600	Without drinking at all.
2040600	2041600	Without drinking today.
2041600	2043600	I haven't had a lot today, to be honest.
2043600	2044600	Nice.
2046600	2048600	You need to be constantly hydrated
2048600	2051600	to do the smallest tasks here.
2051600	2053600	And it really does go to show
2053600	2056600	that just in one little moment here,
2056600	2057600	it can all change.
2060600	2063600	I'm happy you're bright enough. Everything's fine.
2063600	2065600	Honestly, girl, please.
2065600	2066600	I'm so nervous.
2066600	2067600	Right.
2067600	2068600	She's dehydrated.
2068600	2069600	You're all dehydrated.
2069600	2071600	If you can just keep an eye on her.
2071600	2073600	You put a whole load of fit soldier on iron like this
2073600	2074600	for weeks and weeks,
2074600	2076600	and they'd struggle with it as well.
2076600	2078600	No, definitely not a game.
2081600	2083600	Oh, you're awful good to me.
2085600	2087600	I don't think I'm a drama queen,
2087600	2088600	but I think...
2090600	2094600	..I could have just closed my eyes and drifted off.
2099600	2101600	I'm not cool like that.
2108600	2112600	Even the strongest women are slowly dying of thirst.
2112600	2114600	I might need to lie down again.
2114600	2116600	For nearly five weeks,
2116600	2119600	the group has been subsisting on barely any food,
2119600	2121600	and they remain down one jerry can,
2121600	2124600	producing half the water they need to survive.
2124600	2126600	Basically, I think I...
2126600	2129600	..either almost fainted
2129600	2131600	or very briefly...
2131600	2134600	..very briefly lost consciousness.
2137600	2139600	The signs of chronic dehydration
2139600	2142600	really are now starting to show amongst women.
2142600	2143600	And to give you an idea,
2143600	2146600	just losing just 5% of your body weight in water
2146600	2149600	leads to irritability, headaches, lightheadedness.
2149600	2153600	When you get to 8%, the lack of water causes fainting fits.
2153600	2155600	After that, delirium.
2155600	2157600	Delirium, an hallucination set in.
2157600	2161600	And when you get to 15% to 20% of your body weight lost,
2161600	2162600	you're dead.
2164600	2167600	It's literally just our minds now getting us through it.
2167600	2169600	It's literally just people being like,
2169600	2171600	I am going to finish this, I am going to finish this,
2171600	2174600	that is keeping us going, like you did yesterday.
2174600	2176600	No, it isn't. I'm not going home.
2176600	2178600	I'm not going home. Exactly.
2178600	2180600	The group's on their arse at the minute, Georgia.
2180600	2182600	The group is completely on their arse.
2183600	2184600	The results of everyone's work
2184600	2188600	and the results of everyone's emergency urine tests are back.
2189600	2191600	Foxtrot, Foxtrot, this is...
2191600	2196600	All 10 altogether can hear you loud and clear. Over.
2196600	2199600	Paramedic Mike and survival expert Ross,
2199600	2202600	my rapid response unit on a nearby island,
2202600	2204600	have urgently asked to speak to the whole camp.
2204600	2206600	I'm looking at your urine results and things.
2206600	2209600	Yeah, and I'm looking at your weight charts and everything.
2209600	2213600	And I'm looking at people whose kidney function
2213600	2215600	is on a decline.
2215600	2220600	And I cannot stand by and let that decline continue.
2220600	2223600	Based on the fact that what I'm looking at
2223600	2225600	and what I saw the other day...
2225600	2227600	..and your dietary input,
2227600	2231600	it's not enough to keep you going
2231600	2234600	without causing you all, or certainly...
2234600	2237600	..a number of you, some long-term problems.
2237600	2241600	Your bodies are just starting to fail at this point.
2241600	2244600	Now, there's no easy way to say this.
2244600	2246600	I'm teetering right on the brink
2246600	2250600	of pulling you all off the island for medical reasons. Over.
2255600	2257600	Bloody hell.
2257600	2261600	Yeah, I think everyone really understands. Over.
2261600	2265600	The solution is use the other jerry can.
2265600	2267600	I can't say it any other way.
2267600	2270600	You need to be drinking, at a minimum,
2270600	2273600	three litres of water per day.
2273600	2276600	Worst-case scenario, when you're all sitting in a hospital,
2276600	2280600	the thought of drinking out of a slightly disgusting jerry can
2280600	2283600	that's had pigs in it will not seem as bad
2283600	2286600	as potentially a lifetime on dialysis.
2286600	2288600	Copy that.
2291600	2294600	If you do not get control...
2294600	2296600	..in 36 hours' time, you're out.
2296600	2299600	In 36 hours' time, you're coming off the island. Over.
2300600	2301600	There you go.
2303600	2307600	The women have just 36 hours to pull back from the brink.
2308600	2310600	They're not fucking about.
2310600	2312600	We are going to be pulled off this island.
2312600	2314600	I mean, very fucking seriously.
2314600	2317600	I know that we all need water, full stop,
2317600	2320600	and that's the only thing that's going to stop our kidneys failing.
2320600	2323600	Secondarily, let's get some regular food into us.
2323600	2325600	That's going to help with our general energy levels.
2325600	2327600	For us to get to the end of this,
2327600	2330600	it's about keeping our energy levels up
2330600	2332600	and hydration levels up
2332600	2335600	so that we actually survive for the next couple of days
2335600	2337600	and don't go into renal failure.
2337600	2340600	And if we don't, then we're going to be taken off
2340600	2342600	and we're all going to look like massive dickheads.
2342600	2345600	I know some people are struggling more than others,
2345600	2348600	but what we need to do is, you know,
2348600	2353600	try and work together without causing arguments,
2353600	2354600	disagreements, arguments.
2354600	2356600	Unnecessary stress.
2356600	2358600	Everyone's knackered, everyone is tired,
2358600	2361600	everyone has no energy, hasn't eaten food,
2361600	2364600	we're all in the same boat, but we all need to come together.
2364600	2366600	Exactly. We have to get through it.
2366600	2368600	We have to pull together.
2369600	2372600	And in a way, it's going to force us to do that.
2372600	2375600	At times, we work as individuals and not really work as a team,
2375600	2378600	but we're going to have to. We have to work together now.
2380600	2383600	When a group faces a life-threatening crisis,
2383600	2386600	do you lie down and die, or do you pick yourself up
2386600	2389600	and determine that you're going to control your destiny?
2389600	2392600	You're going to go out there, you're going to be resourceful,
2392600	2395600	you're going to work hard, and you're going to turn the situation around.
2395600	2399600	If these women have any hope of surviving, it means teamwork,
2399600	2402600	and that takes courage and hard graft.
2404600	2407600	I've got to cross that swamp. Yeah.
2407600	2411600	With everyone agreed they need the crucial second jerrycan,
2411600	2413600	Fi has volunteered to return.
2413600	2415600	They retrieve and sanitise it,
2415600	2418600	so the women can immediately double their water intake.
2418600	2421600	That can is going to be full of all sorts of shit and bugs.
2421600	2424600	I'm not really breathing very deeply.
2424600	2429600	Rank with putrid pork, it's been sweltering in the swamp for ten days.
2429600	2432600	Oh, nice. Splashed on my foot.
2432600	2436600	But sometimes the island can be unexpectedly generous.
2436600	2438600	Not that smelly, is it?
2438600	2440600	Absolutely amazing.
2440600	2442600	It doesn't smell rank on any level.
2442600	2444600	Maybe the maggots have done the job.
2444600	2446600	There's a lot to be said for maggots.
2448600	2451600	I'm so glad we got that jerrycan back, actually.
2452600	2455600	Now the two-jerrycan system is back up and running,
2455600	2458600	the women should at last be able to hit the daily target
2458600	2460600	of three litres of water each.
2460600	2462600	So, we've got one can on the boil.
2462600	2465600	And I just want to get this one filtered.
2465600	2468600	I'm less stressed now about the water.
2468600	2470600	Just drink that anyway, shut up.
2470600	2472600	Get it down you.
2472600	2474600	I'll just squeeze a wee out.
2474600	2476600	Thank God.
2476600	2478600	But I don't want to...
2478600	2480600	I'm not leaving.
2481600	2485600	We've been walking too long before we find some yucca.
2485600	2488600	With the water production line back on a roll,
2488600	2490600	Jamie is happy to return to work,
2490600	2492600	joining forces with Lauren and Beth
2492600	2494600	to find some fresh water to drink.
2494600	2496600	It's been a long journey.
2496600	2498600	She's joined forces with Lauren and Beth
2498600	2501600	to find carbohydrates the group urgently needs.
2501600	2503600	God, I can barely walk.
2503600	2505600	It's really hard.
2505600	2507600	It's hard, you know, being in a group
2507600	2509600	and put under so much stress.
2509600	2511600	And nobody's perfect.
2511600	2514600	Everybody has their moments.
2514600	2517600	But we have to stick together as a team.
2517600	2519600	Our muscles are stronger.
2519600	2520600	I can see some yucca.
2520600	2522600	What have you got there?
2522600	2523600	Woo!
2523600	2525600	Boom!
2525600	2526600	Woo-hoo!
2526600	2527600	Oh!
2527600	2528600	Woo-hoo!
2528600	2529600	Woo-hoo-hoo-hoo!
2529600	2531600	Yeeees!
2531600	2532600	Woo-hoo!
2532600	2534600	Woo-hoo-hoo-hoo!
2534600	2537600	Yeah, we're cooking on gas now, girls.
2537600	2540600	Look, once you see one, you see them all.
2540600	2541600	Oh, my.
2541600	2542600	A lot.
2542600	2544600	Small but perfectly formed.
2544600	2545600	Uh-oh.
2545600	2547600	Lauren has always.
2551600	2553600	The girls got yucca.
2553600	2555600	Yeah, we got yucca.
2555600	2556600	Woo!
2556600	2558600	That's amazing, Lauren.
2558600	2560600	Yeah, Lauren!
2560600	2562600	Yes, not just me.
2562600	2564600	High-five!
2564600	2566600	Yay!
2566600	2569600	Check out my yucca.
2569600	2571600	Do you like a piece of my yucca?
2571600	2573600	In and around all night.
2577600	2579600	Please, you're right on the edge. It's freaking me out.
2579600	2581600	It's all right, love.
2581600	2584600	A rehydrated Julie is with Georgie and Beth,
2584600	2588600	determined to finally land that elusive fish for supper.
2588600	2590600	OK, another little fishy.
2590600	2593600	And they've come up with a new way to attract fish,
2593600	2595600	a sparkling lure.
2595600	2598600	And that is a state-of-the-art bit of fishing kit there.
2598600	2600600	Fishing tackle. Right.
2600600	2603600	Coca-Cola, give us some luck.
2603600	2607600	If I get pulled in, I'm going to swim round that way.
2607600	2608600	You won't.
2608600	2611600	I'm so cack-handed at everything.
2611600	2613600	Ooh!
2613600	2614600	I can see, like...
2614600	2616600	Ooh!
2616600	2617600	Ooh!
2617600	2618600	As hard as you can.
2618600	2621600	Oh!
2621600	2624600	Oh, my God! I can't believe it!
2624600	2627600	Caught a fish! Is it alive?
2627600	2630600	Well done, Julie!
2630600	2633600	Oh, my God! I thought you were going to...
2633600	2635600	Sucker!
2635600	2637600	Dinner!
2637600	2639600	Basically, whatever it takes to stay.
2639600	2641600	Whatever it takes.
2642600	2643600	Go on, Georgie.
2643600	2644600	Go on, Jules.
2644600	2646600	We'll trade that fisherman to give us some fish.
2647600	2649600	Hola!
2650600	2652600	Hola!
2652600	2653600	He's coming.
2653600	2658600	Not content with just one small fish, Julie spots another opportunity,
2658600	2662600	the first passing boat the women have seen in these waters.
2662600	2665600	I don't know, Jules, it's your turn to get the backs out.
2665600	2669600	He's not going to want to see a 55-year-old's backs.
2669600	2671600	I don't know, mate, your backs are way better than mine.
2671600	2674600	You have fish?
2674600	2675600	You have fish?
2675600	2677600	One fish?
2677600	2678600	Fish!
2678600	2679600	We have none.
2679600	2681600	We have none. No fish.
2681600	2682600	He's going to throw it!
2682600	2685600	Oh, you're very, very kind.
2685600	2688600	Whoa!
2688600	2689600	Thank you very much.
2689600	2690600	Thank you.
2690600	2692600	Bless you. Bless you.
2692600	2695600	Good luck.
2695600	2698600	Gracias, amigo!
2698600	2699600	Now, I think that is...
2699600	2700600	Ah!
2700600	2702600	I think that is a...
2702600	2703600	Barracuda.
2703600	2705600	Nom, nom, nom, nom, nom, nom, nom, nom, nom.
2705600	2706600	Ah!
2706600	2708600	I could just go, ah!
2708600	2710600	And bite it and eat it raw.
2710600	2711600	I'm so hungry.
2711600	2716600	I don't know whether that was actually playing by Queensberry rules,
2716600	2719600	but innovation, innovation, innovation.
2719600	2721600	Whoo!
2721600	2723600	We caught a fish!
2723600	2724600	Yeah!
2724600	2726600	Oh, my God, it's massive!
2726600	2728600	Whoo!
2728600	2729600	This is a Barracuda.
2729600	2730600	Barracuda.
2730600	2731600	Barracuda.
2731600	2732600	Barracuda.
2732600	2733600	Barracuda.
2733600	2734600	Barracuda.
2734600	2735600	Barracuda.
2735600	2736600	Yeah!
2736600	2737600	Barracuda.
2737600	2739600	Oh, my God, you guys are incredible.
2739600	2744600	Incredible, I love it.
2744600	2747600	Smells amazing.
2747600	2749600	We should have got this place licked.
2749600	2750600	You know, ten women, hey,
2750600	2753600	this place should have been ship-shaped.
2753600	2755600	Tragically, not the case.
2755600	2757600	There's the hero of the moment.
2757600	2758600	I don't even want to talk.
2758600	2760840	I don't even want a twirl. It's still tasty.
2762280	2764400	But at least we've started now.
2765440	2766280	Not too late.
2770880	2773160	Next time on The Men's Island.
2773160	2774360	It's little old me.
2774360	2775960	Unfortunately, I don't trust you.
2778600	2779440	Whoa!
2779440	2781000	There's a death trap round here.
2781000	2782120	Snake!
2782120	2782960	Okay.
2782960	2784400	We have no food.
2784400	2785240	Stop it!
2785240	2786240	Holy shit!
2815240	2820200	THE MEN'S ISLAND
