start	end	text
1850960	1854400	it's certain to be populated by more than just one.
1854440	1858400	There's definitely an alligator moving this way.
1858440	1862520	It's a little bit weird looking at one that could get you right here.
1862560	1867000	And another one that's heading towards you.
1867040	1868600	It's almost like, where the bait?
1870640	1873120	Barney's looking excited. What's up, Barney?
1873160	1874720	OK, come in, come in. Gather in, gather in.
1877200	1878520	OK, so we're...
1883720	1887200	He's ready. I'd say we're 95% sure
1887240	1889160	we've got a caiman in our second trap.
1889200	1892200	Fuck off. Let's rock and roll, boys.
1892240	1892440	Let's rock and roll.
1892560	1893760	Let's rock and roll.
1893800	1895120	I think we nailed it.
1895160	1896880	Let's go. Let's go.
1896920	1900200	Oh, this is exciting. This is exciting.
1900240	1902080	Bingo, big fella.
1902120	1904400	It's either that or a scaly log.
1904440	1906400	A scaly log we will eat.
1906440	1910240	Despite being too exhausted to help with the group's daily tasks,
1910280	1915440	the prospect of a crocodile feast has inspired Kyle to join the hunting pack.
1915480	1916480	Let's do it, lads.
1920480	1922200	I feel like Gandalf with my giant...
1922200	1924200	I feel like Gandalf with my giant shaft.
1929240	1930240	How are you feeling, Barney?
1930280	1932760	It's very difficult because I'm so excited and this is all what we want,
1932800	1935760	but when it comes to actually pulling the animal out and having to kill it,
1935800	1937760	I don't know how I feel at all.
1937800	1939760	For the moment, absolutely buzzing.
1939800	1942120	Yeah, definitely feel like a tribe on a hunt.
1942160	1943120	Yeah, it does, doesn't it?
1943160	1945480	Everyone's come out prepared.
1945520	1949000	Oh, this is the most excitement I've felt since I've bloody been here.
1949040	1950160	How are you feeling, Vic?
1950200	1952080	I'm feeling excited.
1952080	1956080	But we've got a job to do, we dispatch it in a humane manner as we can.
1956120	1958640	But, woohoo, that's how I'm feeling.
1960680	1964600	When you're hunting crocs, you've got to make sure that you don't become the prey
1964640	1967280	because these prehistoric beasts are fast.
1967320	1970880	Once they get a hold of you, grab you, drag you into the water,
1970920	1975320	then they strike, bam, lightning speed and incredible power.
1978760	1980960	What's weird is I can see it and it's got its eye open.
1981000	1981920	What's weird is I can see it and it's got its eye open.
1981920	1982760	What's weird is I can see it and it's got its eye open.
1982800	1985200	This thing is going to go absolutely mental.
1985240	1987640	Absolutely mental when it comes out.
1987680	1990800	Such a blessing. It's a dangerous animal, but we need the food.
1990840	1992120	We need the food.
1992160	1994800	This way, guys. Barney.
1994840	1996560	I've got the cavalry.
1996600	1998840	Putting on the cavalry.
1998880	2000040	Where is it?
2000080	2003920	It literally is just where you can see that blue rope by the log.
2003960	2006080	The blue rope is wrapped around the caiman.
2006120	2008560	Oh!
2008600	2010120	He's big, boys, he's big.
2010160	2011120	OK, he's moving.
2011120	2013400	We need to get a loop over that mouth.
2013440	2016080	I think one of these branches has him pinned.
2016120	2019600	He's making bubbles, I think he's going to do something.
2019640	2020800	Here we go, there we go.
2020840	2022400	Look at that beauty.
2022440	2023400	He needs to breathe, doesn't he?
2023440	2025320	He's hissing at us.
2025360	2028280	OK, he's trying to go back.
2028320	2029840	Here we go, boys.
2029880	2031240	Right, where's that rope with the hook?
2031280	2032760	Here, look, look.
2032800	2035320	OK, boys, we need two people on that rope.
2035360	2037000	We need to pull him ashore.
2037040	2038240	Is his mouth open?
2038280	2040920	His mouth is slightly open.
2040920	2042200	OK, big.
2042240	2045400	Nice and calmly, boys.
2045440	2046880	Come on, big.
2046920	2048440	Whoa, come on, baby.
2048480	2049440	Come on, big.
2052440	2054440	Right, nobody moves, his mouth's open.
2054480	2057440	Yeah, you get him, you get him.
2057480	2058960	You fucking get him.
2059000	2062040	Round his neck, round his neck.
2062080	2064040	That's it, we got you, little sod.
2064080	2065040	Come on, big boy.
2065080	2067040	Come on, boys, come on.
2067080	2069040	Right, I'll distract him.
2069080	2070040	Hey, Mr Croc.
2070080	2070760	Hey.
2070760	2073640	Hey, look at me, look at me, look at me.
2073680	2076000	Ooh, ooh, ooh.
2076040	2078200	OK, OK, Vic, go now, go now.
2078240	2079760	He's probably going to roll soon.
2079800	2081320	Over the teeth, over the teeth.
2081360	2083040	Oh, branch, one more, one more.
2083080	2084160	Mate, mate, mate, you've almost got it.
2084200	2085880	Watch him, watch him, go now, go now.
2088680	2090320	You're in, you're in, you're in, you're in, you're in.
2090360	2091520	Here we go, puppy dog.
2091560	2093600	Yes, yes.
2093640	2094600	Ah, you little fucker.
2094640	2096920	Watch him, watch him.
2096960	2099240	Right, Sam, I'm very conscious of you stood in the water, mate.
2099280	2100200	There is another one in that lake.
2100200	2101440	Yeah, get out of there.
2101480	2102640	Yeah, get on the bank, Sam.
2106440	2107520	Sam, Sam.
2107560	2109040	Sam, watch his tail.
2109080	2110280	Sam, get out of the water, mate.
2110320	2111640	Mate, mate, I think we're good.
2111680	2113760	No, see, there is another one in this lake.
2113800	2115840	If he came along and nipped your heel...
2115880	2118040	Let's just fucking get this guy.
2118080	2119880	Have we got enough people tugging on that rope?
2119920	2121520	Yeah, yeah, Charles has got it.
2121560	2122480	There we go.
2122520	2123760	Right, we now have two.
2123800	2125360	That's it.
2125400	2126840	He can still snap, can't he?
2126880	2128680	Watch his tail on your legs.
2128720	2130040	I am on it, I'm on it, don't worry.
2130200	2131040	All right.
2131080	2132480	And again, Barney, and again, Barney.
2132520	2134160	No, no, no, look what it's snagged on now.
2134200	2135600	Right, it's snagged on this one.
2135640	2137000	Take your time, fellas.
2137040	2139600	Right, don't cut the rope.
2141440	2143480	Oh, shit, he's growling.
2143520	2145280	This fucker is fucking powerful.
2145320	2146120	Give him a minute.
2146160	2147960	I think he speaks English.
2148000	2148960	Where's the knife?
2149000	2149800	I've got a knife with me.
2149840	2151120	Get the knife out ready.
2151160	2153000	And then, Kyle, what are you doing?
2153040	2154680	You're going to drive the knife, take him out.
2154720	2156320	Right, where are you going to put it?
2156360	2158480	Just behind his eyes, let's go.
2158520	2160080	Heads on, guys, heads on, heads on.
2160200	2161320	We go on go.
2161360	2162960	One, two, three, we all go on go.
2165160	2166160	One.
2168920	2171400	Two, three, go.
2172360	2174280	Come on, boys, get in there, get in there.
2174320	2176000	Drive it out, drive it out.
2176040	2177800	Go on, lads, push it in.
2177840	2179720	Push it, lads, that's the one, boys.
2179760	2180760	That's it, that's it.
2182880	2184120	Yes, mate, yes.
2184160	2185640	That's it.
2185680	2188360	Gentlemen, we have handbags.
2188400	2189320	Come on.
2189360	2190000	Nice teamwork.
2190000	2191200	Look them down, boys.
2191240	2191920	Come on.
2191960	2193560	Come on, boys.
2193600	2194520	Back it up.
2194560	2196160	Come on, boys.
2196200	2199600	Oh, he's twitching, he's twitching, he's moving.
2199640	2201800	Kyle, fucking killer blow, mate.
2201840	2204000	That was awesome.
2204040	2205560	Get in there, boys.
2205600	2206840	Woo!
2206880	2208400	Actually wrapping up a dinosaur.
2208440	2211520	We just caught a prehistoric animal.
2211560	2212760	Damn it.
2212800	2213520	Amazing.
2213560	2214400	It feels so caveman.
2214440	2215080	Doesn't it?
2215120	2216280	Doesn't it feel so caveman?
2216320	2217080	Yes.
2220000	2222080	If Fierce doesn't shit after eating a load of this,
2222120	2223320	he's got a serious problem.
2223360	2224360	I know, just.
2229280	2232160	How many people in the world can say,
2232200	2234200	wrestle the crocodile that killed him?
2234240	2236360	We are in an elite group of blokes.
2236400	2239880	After 17 days without anything substantial to eat,
2239920	2242520	the men have finally hit the jackpot
2242560	2245520	and dispatched one of nature's most fearsome predators.
2245560	2248120	Seeing this, it does make you have respect for crocodiles.
2248160	2249680	This is a big one, really big one.
2249680	2251520	So I just wanted to get it done in a clean way
2251560	2252720	without making a mess of it.
2252760	2255400	To pull it off and grab a croc like this is amazing.
2255440	2256600	Should we rock and roll then, boys?
2256640	2257400	Yeah.
2257440	2260560	One, two, three, up.
2260600	2261160	Kyle.
2261200	2261840	Yeah.
2261880	2264240	What would you be doing in your normal life right now?
2264280	2266200	Back home, it'd be a bit more mundane than this.
2266240	2269320	I definitely wouldn't have a croc on my shoulders.
2269360	2272360	Seriously, look how much meat there is on that bad boy.
2272400	2275480	Fucking awesome.
2275520	2276840	Not only have the men proved
2276880	2278960	that they're top of the island's food chain,
2278960	2282320	but after surviving on roughly 400 or 500 calories a day,
2282360	2287000	suddenly they've landed themselves a feast of just epic proportions.
2287040	2290120	Just think of that fucking delicious dinner we're going to have later, boys.
2290160	2293840	News of the big catch soon spreads around the island.
2293880	2296080	Come on, fellas.
2296120	2297840	Oh, my God.
2297880	2299920	Holy shit.
2299960	2302000	Oh, my God.
2302040	2305240	No fucking way.
2305280	2308440	You are absolutely shitting me.
2308440	2311760	That is absolutely enormous.
2314680	2317640	That's amazing, isn't it?
2317680	2319800	That is amazing.
2322800	2323640	Woo-hoo!
2323680	2324960	Keep going, lads.
2325000	2327720	Fucking hell.
2327760	2330080	And roll, roll.
2330120	2331320	Get in there, boys.
2331360	2334240	Yeah!
2334280	2335280	Woo!
2335320	2336280	Yeah!
2336320	2337280	Yeah!
2337320	2338240	Yeah!
2338440	2339440	Woo-hoo!
2339480	2340440	Come on, lads!
2340480	2341440	Come on, lads!
2346560	2348840	A crock of this size could provide the men
2348880	2350960	with tens of thousands of calories.
2352840	2354640	What do you think of that, big boy?
2354680	2356760	That's beautiful.
2356800	2358280	Give some respect to him.
2358320	2361560	Out of the water, trapped, dispatched, we in 15, 20 minutes.
2361600	2362560	Yeah.
2362600	2363560	That's brilliant.
2363600	2364600	I'm pleased about that.
2364640	2366800	We were very respectful of her.
2366840	2368400	Oh, my God.
2368440	2371040	I think I can see a plate of meat coming along.
2371080	2372360	Oh, hello.
2372400	2373680	Look at this, boys.
2373720	2375680	As if you didn't need any more motivation.
2378360	2382000	Today, I managed to catch a bloody crocodile.
2382040	2384080	And my God, was it something.
2384120	2388600	I'm normally at a desk or on a phone talking to clients.
2388640	2391440	I don't kill crocodiles.
2392440	2393840	Carl, look at that.
2393880	2394840	Oh, mate.
2394880	2395880	Get in.
2395920	2397440	Unbelievable.
2397480	2398360	Wow.
2398440	2400880	Look at that.
2400920	2402960	Let the feast begin, boys.
2403000	2404960	Yes.
2405000	2406720	Boys get stuck in, it's like chicken.
2409280	2410280	That is wonderful.
2416800	2420560	Just had my first taste of crocodile.
2420600	2424080	To me, it just tasted absolutely divine.
2424120	2426920	It's nice to have a mouthful of meat, isn't it?
2426960	2428080	Not just a nibble.
2428080	2430560	We all get more than we can possibly eat.
2430600	2432240	Here's the heart.
2432280	2434160	This is Kyle's, the killer.
2434200	2437640	Kyle, salute you, sir.
2437680	2441120	Based on the fact that I killed the croc,
2441160	2443400	I was given the privilege of eating his heart.
2443440	2445400	It felt like a good feeling.
2445440	2449600	Almost like a prize for doing a good job.
2449640	2450600	Go on, Kyle.
2453520	2455040	I feel like you're inheriting its strength.
2455080	2456040	Like a boss.
2456080	2456600	Yeah.
2456600	2458360	Oh, f**k, that was nice.
2458400	2459520	God, that was nice.
2459560	2462880	Oh, that second piece I took was beautiful.
2464920	2467640	Oh, God, I feel like it's after Sunday dinner at home.
2469800	2471920	Absolutely lovely.
2471960	2474120	What a lovely, lovely feeling that is.
2476560	2478000	I feel sorry for Piers,
2478040	2479480	because he needs to open his bowels,
2479520	2481200	otherwise it's going to be painful.
2481240	2484040	Oh, he's going to open them after this.
2484080	2486400	So I was absolutely dead on my feet.
2486400	2490320	I was completely and utterly gone.
2490360	2494880	And suddenly, the morale boost the team needed,
2494920	2499320	needed that so badly, to kick the spirits up.
2499360	2502320	I think this counts as just for today,
2502360	2504320	if nothing else, more than surviving.
2512360	2513680	6am.
2513720	2515520	MUSIC PLAYS
2515520	2519200	Dr Piers is feeling the benefit of last night's feast.
2524120	2525880	Here, you've got some big news for me.
2525920	2529440	Yeah, I am the last member of the poo club.
2529480	2531160	Well done, Piers.
2531200	2533320	Do you want to give Piers a round of applause?
2533360	2534400	Yes!
2534440	2535440	Yes, Piers.
2535480	2536440	Brilliant.
2536480	2537920	Yes, Piers.
2537960	2538880	How did it feel?
2538920	2540560	It felt great, actually.
2540600	2541520	Really good.
2541560	2543600	I thought it was going to be really hard.
2543640	2545480	I thought it was going to be like rabbit droppings.
2545520	2546800	It's stuck together.
2546840	2548720	Oh, what was it like?
2548760	2550160	Like a wet sausage.
2550200	2551160	A wet sausage?
2551200	2552160	Yeah.
2552200	2553160	Dreamy.
2553200	2554400	Absolutely dreamy.
2554440	2555400	Yeah.
2555440	2556880	It's that crock pushed it all down.
2560560	2562520	Lads, crock's ready.
2563920	2566840	With plenty of crocodile meat still left over,
2566880	2569920	cameraman Ross serves up breakfast.
2569960	2572760	Char-grilled to smoky perfection.
2572800	2574600	Oh, that's good, isn't it?
2574600	2575840	I think it's better.
2575880	2577720	I think it's better than yesterday.
2584120	2587600	With their bellies full, the men set about their daily chores.
2589080	2590080	Look at that.
2590120	2595400	We have done wood in the same time it took Kyle to get dressed.
2595440	2597200	Tell me that ain't the greatest thing.
2597240	2599560	Right, right.
2599600	2600920	Team effort, boys.
2604600	2608080	I feel like I can just lie on this beach right now
2608120	2610080	and think about nothing and do nothing
2610120	2613080	and not feel guilty for the first time pretty much since we got here.
2613120	2615080	Does this feel personal collection, though?
2615120	2616080	This is only for me.
2616120	2617080	I thought so, mate.
2617120	2618080	A bit slower.
2618120	2619080	I thought that.
2619120	2620080	A bit slower.
2620120	2621080	That's it.
2621120	2622080	That's it.
2622120	2623080	It's working.
2623120	2624080	Oh, what?
2624120	2625080	That's it.
2625120	2626080	That's it.
2626120	2627080	That's it.
2627120	2628120	That's it.
2628160	2629160	That's it.
2629200	2630200	That's it.
2630240	2631240	That's it.
2631280	2632280	That's it.
2632320	2633320	That's it.
2633360	2634440	That's it.
2634600	2635600	That's it.
2635640	2636640	Lovely.
2636680	2640640	Enjoy the idyllic tropical sunshine.
2640680	2642640	I think life isn't too bad after all.
2651160	2652880	For the second night in a row,
2652920	2656480	the men anticipate a hearty feast of crocodile meat.
2656520	2658760	Does everyone fancy the last of the crock?
2658800	2660920	I would love a bit.
2660960	2663320	As well as giving the group vital calories,
2663320	2665280	the sudden intake of rich food
2665320	2668040	appears to have solved another of the men's problems.
2668080	2672360	Dan, how were your ablutions this afternoon?
2672400	2675080	Danny had a trump and a fall of food, didn't he?
2675120	2677800	He shit himself this afternoon while he was making his bed.
2677840	2678800	It's dribbling down my legs.
2678840	2679800	Just a little bit.
2679840	2681440	A little bit of boo came out.
2681480	2682720	I had to squeeze my socks out.
2682760	2683720	Who's that by the way?
2683760	2684720	Oh, God.
2684760	2686360	Well, you fucking arsed, didn't you?
2688360	2691400	Crocodile broth this evening.
2691440	2693280	It's going to be superb.
2693360	2695320	Come on, boys, dig in, please.
2695360	2696360	Pass it round.
2698880	2699880	How is it, Vic?
2699920	2700920	Oh, it's strong.
2702440	2704040	I think strong is a good word.
2704080	2706280	There is some distinct smell of poo about this.
2706320	2707840	It smells a bit like dog shit, doesn't it?
2707880	2709600	It does smell a bit suspicious, doesn't it?
2709640	2710600	Yeah.
2710640	2711600	Shit.
2711640	2712920	Oh, crikey.
2712960	2714440	Phil, what's the verdict?
2714480	2717360	I've had two mouthfuls and that's two mouthfuls too many.
2717400	2718840	I can feel the squirts coming on.
2720480	2722200	The 30-degree tropical heat
2722240	2723160	is making the food smell.
2723320	2726320	The meat has spoiled the remains of the crocodile,
2726360	2730320	leaving the men, once again, with nothing to eat.
2730360	2733680	The final meal of my croc, it was basically rotten meat.
2733720	2735120	It was pretty...
2736360	2737360	Like it?
2738880	2740960	I don't want to think about it too much.
2742360	2745400	It was pretty much the worst thing I've ever had in my life.
2746640	2748080	Oh. Oh, dear.
2749400	2750520	Oh!
2750560	2751840	Mind your shoulder, Piers.
2751880	2752760	Yeah?
2754160	2758160	Well, tonight marked the end of our crocodile feast.
2758200	2760600	From now on, we've got no more meat to eat.
2760640	2762800	Now that crocodile has dried up,
2762840	2765200	we need another source of food in Highland.
2765240	2767440	Oh, my God! What's that?
2767480	2769560	Is that Andrew? Oh, my God!
2769600	2771240	Next time on The Women's Island...
2771280	2772600	Oh, my God.
2772640	2774120	Oh, my God!
2774160	2775840	..thoughts turn to food.
2775880	2777640	I think a boogie just came out of my nose.
2777680	2779320	Eat it, it's worth nothing!
2779360	2781920	Oh, my God, there's two piglets!
2781960	2783160	The first thing I thought of was crocodile.
2783160	2784760	I thought it was me Force Quackling.
2788000	2792760	.
2792840	2801160	.
2801200	2807480	.
2807520	2809800	.
2809840	2810920	.
2810960	2811960	.
2812000	2812920	.
